DATE	cout	rout
1999-04-01	0.18	1.472
1999-04-02	0.1	1.472
1999-04-03	0.067	1.416
1999-04-04	0.06	1.189
1999-04-05	0.064	1.359
1999-04-06	0.068	1.189
1999-04-07	0.413	1.048
1999-04-08	1.83	1.048
1999-04-09	3.213	1.161
1999-04-10	3.037	1.472
1999-04-11	2.082	1.529
1999-04-12	1.836	1.359
1999-04-13	2.321	1.303
1999-04-14	2.39	1.303
1999-04-15	1.83	1.274
1999-04-16	1.317	1.331
1999-04-17	1.505	1.303
1999-04-18	2.079	1.331
1999-04-19	2.28	1.614
1999-04-20	1.903	2.124
1999-04-21	1.855	3.002
1999-04-22	2.118	3.398
1999-04-23	3.123	3.228
1999-04-24	4.572	2.917
1999-04-25	5.012	3.087
1999-04-26	4.182	3.002
1999-04-27	2.88	3.115
1999-04-28	1.896	3.568
1999-04-29	1.343	3.455
1999-04-30	1.111	3.058
1999-05-01	1.609	2.925
1999-05-02	2.251	3.69
1999-05-03	2.555	3.746
1999-05-04	2.466	3.18
1999-05-05	1.99	2.642
1999-05-06	1.496	2.387
1999-05-07	1.097	2.161
1999-05-08	0.752	2.104
1999-05-09	0.637	2.415
1999-05-10	0.724	2.472
1999-05-11	0.742	2.529
1999-05-12	0.862	2.727
1999-05-13	1.022	2.925
1999-05-14	1.081	2.897
1999-05-15	1.073	2.897
1999-05-16	0.998	3.322
1999-05-17	0.871	3.916
1999-05-18	0.876	3.491
1999-05-19	0.959	3.095
1999-05-20	1.046	2.897
1999-05-21	1.07	3.067
1999-05-22	0.95	2.897
1999-05-23	0.799	2.897
1999-05-24	0.823	2.812
1999-05-25	1.009	2.84
1999-05-26	1.151	3.01
1999-05-27	1.058	3.152
1999-05-28	0.824	3.038
1999-05-29	0.761	2.727
1999-05-30	1.109	2.585
1999-05-31	1.311	2.755
1999-06-01	1.128	3.087
1999-06-02	1.535	2.803
1999-06-03	3.252	3.2
1999-06-04	4.187	5.352
1999-06-05	3.447	6.881
1999-06-06	2.311	4.729
1999-06-07	1.441	3.596
1999-06-08	1.029	3.143
1999-06-09	0.852	2.86
1999-06-10	0.697	2.577
1999-06-11	0.575	2.379
1999-06-12	0.485	2.152
1999-06-13	0.398	2.039
1999-06-14	0.35	1.897
1999-06-15	0.332	1.784
1999-06-16	0.286	1.699
1999-06-17	0.285	1.642
1999-06-18	0.409	1.529
1999-06-19	0.409	1.388
1999-06-20	0.299	1.246
1999-06-21	0.188	1.189
1999-06-22	0.114	1.161
1999-06-23	0.085	1.076
1999-06-24	0.14	1.076
1999-06-25	1.078	1.359
1999-06-26	2.239	1.472
1999-06-27	2.26	1.812
1999-06-28	1.64	1.671
1999-06-29	1.073	1.472
1999-06-30	0.936	1.189
1999-07-01	0.999	1.169
1999-07-02	0.881	1.311
1999-07-03	0.618	1.311
1999-07-04	0.374	1.453
1999-07-05	0.208	1.396
1999-07-06	0.112	1.226
1999-07-07	0.062	1.113
1999-07-08	0.037	0.943
1999-07-09	0.026	0.745
1999-07-10	0.02	0.745
1999-07-11	0.017	0.688
1999-07-12	0.015	0.66
1999-07-13	0.014	0.575
1999-07-14	0.014	0.518
1999-07-15	0.525	0.49
1999-07-16	0.964	0.462
1999-07-17	0.883	0.518
1999-07-18	1.085	0.83
1999-07-19	1.366	0.943
1999-07-20	1.146	0.915
1999-07-21	0.741	0.83
1999-07-22	0.414	0.66
1999-07-23	0.214	0.518
1999-07-24	0.106	0.433
1999-07-25	0.053	0.399
1999-07-26	0.029	0.345
1999-07-27	0.018	0.3
1999-07-28	0.012	0.258
1999-07-29	0.009	0.238
1999-07-30	0.007	0.221
1999-07-31	0.008	0.252
1999-08-01	0.125	0.173
1999-08-02	0.211	0.156
1999-08-03	0.18	0.142
1999-08-04	0.117	0.133
1999-08-05	0.081	0.246
1999-08-06	0.065	0.272
1999-08-07	0.046	0.3
1999-08-08	0.038	0.331
1999-08-09	0.039	0.53
1999-08-10	0.031	0.813
1999-08-11	0.511	0.728
1999-08-12	1.834	0.643
1999-08-13	2.732	0.53
1999-08-14	2.536	0.501
1999-08-15	1.795	0.53
1999-08-16	1.086	0.473
1999-08-17	0.602	0.416
1999-08-18	0.318	0.388
1999-08-19	0.164	0.36
1999-08-20	0.082	0.317
1999-08-21	0.04	0.278
1999-08-22	0.02	0.235
1999-08-23	0.01	0.21
1999-08-24	0.006	0.176
1999-08-25	0.003	0.147
1999-08-26	0.002	0.119
1999-08-27	0.002	0.102
1999-08-28	0.002	0.093
1999-08-29	0.002	0.085
1999-08-30	0.003	0.065
1999-08-31	0.003	0.059
1999-09-01	0.059	0.012
1999-09-02	0.173	0.008
1999-09-03	0.348	0.019
1999-09-04	0.43	0.023
1999-09-05	0.361	0.019
1999-09-06	0.238	0.016
1999-09-07	0.136	0.012
1999-09-08	0.072	0.008
1999-09-09	0.036	0.003
1999-09-10	0.018	0.007
1999-09-11	0.112	0.116
1999-09-12	0.218	0.125
1999-09-13	0.213	0.105
1999-09-14	0.148	0.108
1999-09-15	0.087	0.15
1999-09-16	0.046	0.119
1999-09-17	0.023	0.113
1999-09-18	0.011	0.099
1999-09-19	0.006	0.082
1999-09-20	0.004	0.071
1999-09-21	0.002	0.085
1999-09-22	0.001	0.068
1999-09-23	0.001	0.062
1999-09-24	0.001	0.048
1999-09-25	0.002	0.042
1999-09-26	0.176	0.051
1999-09-27	0.359	0.065
1999-09-28	0.355	0.065
1999-09-29	0.741	0.057
1999-09-30	1.01	0.054
1999-10-01	0.892	0.229
1999-10-02	0.609	0.311
1999-10-03	0.364	0.396
1999-10-04	0.338	0.453
1999-10-05	0.548	0.425
1999-10-06	0.758	0.396
1999-10-07	0.743	0.396
1999-10-08	0.646	0.396
1999-10-09	0.627	0.396
1999-10-10	0.593	0.425
1999-10-11	0.543	0.396
1999-10-12	0.621	0.481
1999-10-13	0.929	0.623
1999-10-14	1.069	0.595
1999-10-15	0.895	0.651
1999-10-16	0.617	0.793
1999-10-17	0.408	0.765
1999-10-18	0.293	0.708
1999-10-19	0.228	0.651
1999-10-20	0.237	0.623
1999-10-21	0.291	0.623
1999-10-22	0.322	0.595
1999-10-23	0.292	0.51
1999-10-24	0.225	0.481
1999-10-25	0.158	0.453
1999-10-26	0.306	0.425
1999-10-27	0.475	0.425
1999-10-28	0.456	0.396
1999-10-29	0.337	0.396
1999-10-30	0.226	0.425
1999-10-31	0.246	0.481
1999-11-01	0.291	-9999
1999-11-02	0.26	-9999
1999-11-03	0.211	-9999
1999-11-04	0.175	-9999
1999-11-05	0.141	-9999
1999-11-06	0.161	-9999
1999-11-07	0.243	-9999
1999-11-08	0.264	-9999
1999-11-09	0.214	-9999
1999-11-10	0.148	-9999
1999-11-11	0.099	-9999
1999-11-12	0.07	-9999
1999-11-13	0.416	-9999
1999-11-14	0.781	-9999
1999-11-15	0.771	-9999
1999-11-16	0.56	-9999
1999-11-17	0.355	-9999
1999-11-18	0.217	-9999
1999-11-19	0.135	-9999
1999-11-20	0.096	-9999
1999-11-21	0.08	-9999
1999-11-22	0.068	-9999
1999-11-23	0.058	-9999
1999-11-24	0.05	-9999
1999-11-25	0.108	-9999
1999-11-26	0.186	-9999
1999-11-27	0.207	-9999
1999-11-28	0.189	-9999
1999-11-29	0.164	-9999
1999-11-30	0.351	-9999
1999-12-01	0.537	-9999
1999-12-02	0.525	-9999
1999-12-03	0.408	-9999
1999-12-04	0.292	-9999
1999-12-05	0.213	-9999
1999-12-06	0.168	-9999
1999-12-07	0.146	-9999
1999-12-08	0.136	-9999
1999-12-09	0.131	-9999
1999-12-10	0.127	-9999
1999-12-11	0.123	-9999
1999-12-12	0.128	-9999
1999-12-13	0.132	-9999
1999-12-14	0.128	-9999
1999-12-15	0.122	-9999
1999-12-16	0.154	-9999
1999-12-17	0.19	-9999
1999-12-18	0.194	-9999
1999-12-19	0.178	-9999
1999-12-20	0.154	-9999
1999-12-21	0.151	-9999
1999-12-22	0.159	-9999
1999-12-23	0.152	-9999
1999-12-24	0.137	-9999
1999-12-25	0.124	-9999
1999-12-26	0.115	-9999
1999-12-27	0.108	-9999
1999-12-28	0.103	-9999
1999-12-29	0.099	-9999
1999-12-30	0.096	-9999
1999-12-31	0.093	-9999
2000-01-01	0.092	-9999
2000-01-02	0.094	-9999
2000-01-03	0.095	-9999
2000-01-04	0.095	-9999
2000-01-05	0.094	-9999
2000-01-06	0.092	-9999
2000-01-07	0.09	-9999
2000-01-08	0.089	-9999
2000-01-09	0.09	-9999
2000-01-10	0.091	-9999
2000-01-11	0.093	-9999
2000-01-12	0.094	-9999
2000-01-13	0.095	-9999
2000-01-14	0.101	-9999
2000-01-15	0.112	-9999
2000-01-16	0.121	-9999
2000-01-17	0.126	-9999
2000-01-18	0.128	-9999
2000-01-19	0.127	-9999
2000-01-20	0.125	-9999
2000-01-21	0.123	-9999
2000-01-22	0.124	-9999
2000-01-23	0.127	-9999
2000-01-24	0.129	-9999
2000-01-25	0.129	-9999
2000-01-26	0.13	-9999
2000-01-27	0.131	-9999
2000-01-28	0.129	-9999
2000-01-29	0.126	-9999
2000-01-30	0.122	-9999
2000-01-31	0.119	-9999
2000-02-01	0.139	-9999
2000-02-02	0.178	-9999
2000-02-03	0.195	-9999
2000-02-04	0.183	-9999
2000-02-05	0.16	-9999
2000-02-06	0.147	-9999
2000-02-07	0.16	-9999
2000-02-08	0.954	-9999
2000-02-09	1.773	-9999
2000-02-10	1.701	-9999
2000-02-11	1.194	-9999
2000-02-12	0.733	-9999
2000-02-13	0.439	-9999
2000-02-14	0.281	-9999
2000-02-15	0.208	-9999
2000-02-16	0.175	-9999
2000-02-17	0.161	-9999
2000-02-18	0.153	-9999
2000-02-19	0.147	-9999
2000-02-20	0.142	-9999
2000-02-21	0.446	-9999
2000-02-22	1.075	-9999
2000-02-23	1.48	-9999
2000-02-24	1.385	-9999
2000-02-25	1.02	-9999
2000-02-26	0.663	-9999
2000-02-27	0.419	-9999
2000-02-28	0.289	-9999
2000-02-29	0.228	-9999
2000-03-01	0.19	0.963
2000-03-02	0.279	1.133
2000-03-03	0.44	1.812
2000-03-04	0.823	2.124
2000-03-05	1.183	2.209
2000-03-06	1.052	2.237
2000-03-07	0.725	2.152
2000-03-08	0.453	2.095
2000-03-09	0.285	2.01
2000-03-10	0.194	1.897
2000-03-11	0.149	1.671
2000-03-12	0.126	1.529
2000-03-13	0.116	1.388
2000-03-14	0.128	1.359
2000-03-15	0.147	1.331
2000-03-16	0.159	1.246
2000-03-17	0.165	1.189
2000-03-18	0.175	1.161
2000-03-19	0.186	1.104
2000-03-20	0.187	1.076
2000-03-21	0.176	1.133
2000-03-22	1.042	1.161
2000-03-23	2.185	1.529
2000-03-24	2.406	2.237
2000-03-25	1.891	4.248
2000-03-26	1.439	5.777
2000-03-27	1.982	6.116
2000-03-28	3.108	4.559
2000-03-29	4.107	3.879
2000-03-30	4.345	3.143
2000-03-31	4.368	2.662
2000-04-01	6.989	2.18
2000-04-02	8.078	2.322
2000-04-03	6.787	2.69
2000-04-04	9.456	2.69
2000-04-05	11.535	3.483
2000-04-06	10.262	4.616
2000-04-07	7.209	4.474
2000-04-08	5.565	3.37
2000-04-09	7.309	2.747
2000-04-10	7.503	2.69
2000-04-11	7.386	3.2
2000-04-12	10.298	3.087
2000-04-13	9.283	2.718
2000-04-14	6.351	2.605
2000-04-15	3.764	2.407
2000-04-16	2.226	2.577
2000-04-17	2.36	2.917
2000-04-18	2.516	3.993
2000-04-19	5.504	4.191
2000-04-20	5.607	4.163
2000-04-21	4.252	3.908
2000-04-22	3.097	3.794
2000-04-23	2.215	3.794
2000-04-24	1.493	3.71
2000-04-25	0.963	3.228
2000-04-26	0.655	2.832
2000-04-27	0.532	2.464
2000-04-28	0.509	2.464
2000-04-29	0.489	2.35
2000-04-30	0.409	2.237
2000-05-01	0.382	2.246
2000-05-02	0.468	2.246
2000-05-03	0.503	2.132
2000-05-04	0.453	2.104
2000-05-05	0.374	2.104
2000-05-06	0.295	2.019
2000-05-07	0.232	1.906
2000-05-08	0.175	1.792
2000-05-09	0.13	1.708
2000-05-10	0.104	1.594
2000-05-11	0.095	1.509
2000-05-12	0.116	1.566
2000-05-13	0.157	1.509
2000-05-14	0.165	1.453
2000-05-15	0.136	1.481
2000-05-16	0.101	1.424
2000-05-17	0.079	1.396
2000-05-18	0.067	1.339
2000-05-19	0.056	1.311
2000-05-20	0.046	1.283
2000-05-21	0.039	1.169
2000-05-22	0.035	1.113
2000-05-23	0.032	1.056
2000-05-24	0.029	0.971
2000-05-25	0.028	0.83
2000-05-26	0.026	0.773
2000-05-27	0.025	0.745
2000-05-28	0.026	0.716
2000-05-29	0.137	0.688
2000-05-30	1.038	0.688
2000-05-31	1.846	0.801
2000-06-01	1.836	0.991
2000-06-02	1.415	1.557
2000-06-03	1.054	1.756
2000-06-04	0.781	1.416
2000-06-05	0.528	1.246
2000-06-06	0.328	1.104
2000-06-07	0.193	0.934
2000-06-08	0.115	0.85
2000-06-09	0.089	0.765
2000-06-10	0.082	0.708
2000-06-11	0.067	0.736
2000-06-12	0.05	0.934
2000-06-13	0.043	0.793
2000-06-14	0.04	0.708
2000-06-15	0.696	0.68
2000-06-16	1.641	0.708
2000-06-17	1.867	0.68
2000-06-18	1.474	1.557
2000-06-19	1.072	1.756
2000-06-20	0.924	1.388
2000-06-21	0.724	1.104
2000-06-22	0.472	1.019
2000-06-23	0.274	0.991
2000-06-24	0.495	0.85
2000-06-25	0.793	0.821
2000-06-26	0.745	0.736
2000-06-27	0.513	0.68
2000-06-28	0.3	0.595
2000-06-29	0.162	0.566
2000-06-30	0.086	0.481
2000-07-01	0.047	0.462
2000-07-02	0.028	0.49
2000-07-03	0.019	0.462
2000-07-04	0.016	0.462
2000-07-05	0.014	0.462
2000-07-06	0.013	0.462
2000-07-07	0.045	0.382
2000-07-08	0.052	0.326
2000-07-09	0.04	0.283
2000-07-10	0.027	0.244
2000-07-11	0.018	0.178
2000-07-12	0.013	0.156
2000-07-13	0.01	0.149
2000-07-14	0.009	0.142
2000-07-15	0.008	0.126
2000-07-16	0.007	0.122
2000-07-17	0.007	0.122
2000-07-18	0.007	0.122
2000-07-19	0.006	0.122
2000-07-20	0.006	0.122
2000-07-21	0.006	0.122
2000-07-22	0.005	0.122
2000-07-23	0.005	0.122
2000-07-24	0.005	0.122
2000-07-25	0.005	0.122
2000-07-26	0.005	0.122
2000-07-27	0.004	0.122
2000-07-28	0.004	0.122
2000-07-29	0.004	0.122
2000-07-30	0.004	0.122
2000-07-31	0.004	0.122
2000-08-01	0.003	0.048
2000-08-02	0.003	0.048
2000-08-03	0.003	0.048
2000-08-04	0.004	0.048
2000-08-05	0.007	0.048
2000-08-06	0.01	0.048
2000-08-07	0.01	0.048
2000-08-08	0.01	0.048
2000-08-09	0.009	0.048
2000-08-10	0.007	0.048
2000-08-11	0.006	0.048
2000-08-12	0.005	0.048
2000-08-13	0.005	0.048
2000-08-14	0.004	0.048
2000-08-15	0.003	0.048
2000-08-16	0.003	0.048
2000-08-17	0.002	0.048
2000-08-18	0.002	0.048
2000-08-19	0.002	0.048
2000-08-20	0.002	0.048
2000-08-21	0.001	0.048
2000-08-22	0.001	0.048
2000-08-23	0.001	0.048
2000-08-24	0.001	0.048
2000-08-25	0.001	0.048
2000-08-26	0.001	0.048
2000-08-27	0.001	0.048
2000-08-28	0.001	0.048
2000-08-29	0.001	0.048
2000-08-30	0.002	0.048
2000-08-31	0.009	0.048
2000-09-01	0.04	0
2000-09-02	0.357	0
2000-09-03	0.634	0
2000-09-04	0.605	0
2000-09-05	0.421	0
2000-09-06	0.256	0
2000-09-07	0.155	0
2000-09-08	0.095	0
2000-09-09	0.057	0
2000-09-10	0.037	0
2000-09-11	0.032	0
2000-09-12	0.028	0
2000-09-13	0.021	0
2000-09-14	0.014	0
2000-09-15	0.009	0
2000-09-16	0.005	0
2000-09-17	0.003	0
2000-09-18	0.002	0
2000-09-19	0.011	0
2000-09-20	0.035	0
2000-09-21	0.055	0
2000-09-22	0.054	0
2000-09-23	0.039	0
2000-09-24	0.091	0
2000-09-25	0.204	0
2000-09-26	0.302	0
2000-09-27	0.333	0
2000-09-28	0.286	0
2000-09-29	0.197	0
2000-09-30	0.119	0
2000-10-01	0.067	0
2000-10-02	0.037	0
2000-10-03	0.02	0
2000-10-04	0.01	0
2000-10-05	0.005	0
2000-10-06	0.003	0
2000-10-07	0.001	0
2000-10-08	0.002	0
2000-10-09	0.002	0
2000-10-10	0.002	0
2000-10-11	0.002	0
2000-10-12	0.007	0
2000-10-13	0.027	0
2000-10-14	0.042	0
2000-10-15	0.038	0
2000-10-16	0.027	0
2000-10-17	0.019	0
2000-10-18	0.018	0
2000-10-19	0.017	0
2000-10-20	0.014	0
2000-10-21	0.01	0
2000-10-22	0.006	0
2000-10-23	0.003	0
2000-10-24	0.002	0
2000-10-25	0.001	0.007
2000-10-26	0.001	0.031
2000-10-27	0	0.042
2000-10-28	0	0.051
2000-10-29	0.001	0.074
2000-10-30	0.003	0.088
2000-10-31	0.005	0.088
2000-11-01	0.004	-9999
2000-11-02	0.003	-9999
2000-11-03	0.002	-9999
2000-11-04	0.005	-9999
2000-11-05	0.013	-9999
2000-11-06	0.013	-9999
2000-11-07	0.009	-9999
2000-11-08	0.005	-9999
2000-11-09	0.003	-9999
2000-11-10	0.002	-9999
2000-11-11	0.001	-9999
2000-11-12	0.001	-9999
2000-11-13	0.001	-9999
2000-11-14	0.001	-9999
2000-11-15	0.001	-9999
2000-11-16	0.001	-9999
2000-11-17	0.001	-9999
2000-11-18	0.001	-9999
2000-11-19	0.001	-9999
2000-11-20	0.001	-9999
2000-11-21	0.001	-9999
2000-11-22	0.001	-9999
2000-11-23	0.001	-9999
2000-11-24	0.001	-9999
2000-11-25	0.001	-9999
2000-11-26	0.001	-9999
2000-11-27	0.001	-9999
2000-11-28	0.001	-9999
2000-11-29	0.001	-9999
2000-11-30	0.001	-9999
2000-12-01	0.001	-9999
2000-12-02	0.001	-9999
2000-12-03	0.001	-9999
2000-12-04	0.001	-9999
2000-12-05	0.001	-9999
2000-12-06	0.004	-9999
2000-12-07	0.006	-9999
2000-12-08	0.005	-9999
2000-12-09	0.004	-9999
2000-12-10	0.002	-9999
2000-12-11	0.002	-9999
2000-12-12	0.001	-9999
2000-12-13	0.002	-9999
2000-12-14	0.002	-9999
2000-12-15	0.003	-9999
2000-12-16	0.005	-9999
2000-12-17	0.007	-9999
2000-12-18	0.008	-9999
2000-12-19	0.008	-9999
2000-12-20	0.008	-9999
2000-12-21	0.008	-9999
2000-12-22	0.009	-9999
2000-12-23	0.01	-9999
2000-12-24	0.01	-9999
2000-12-25	0.01	-9999
2000-12-26	0.01	-9999
2000-12-27	0.023	-9999
2000-12-28	0.038	-9999
2000-12-29	0.039	-9999
2000-12-30	0.032	-9999
2000-12-31	0.023	-9999
2001-01-01	0.016	-9999
2001-01-02	0.018	-9999
2001-01-03	0.873	-9999
2001-01-04	2.272	-9999
2001-01-05	3.362	-9999
2001-01-06	3.739	-9999
2001-01-07	3.048	-9999
2001-01-08	1.982	-9999
2001-01-09	1.12	-9999
2001-01-10	0.585	-9999
2001-01-11	0.29	-9999
2001-01-12	0.14	-9999
2001-01-13	0.071	-9999
2001-01-14	0.04	-9999
2001-01-15	0.029	-9999
2001-01-16	0.025	-9999
2001-01-17	0.024	-9999
2001-01-18	0.024	-9999
2001-01-19	0.024	-9999
2001-01-20	0.023	-9999
2001-01-21	0.023	-9999
2001-01-22	0.023	-9999
2001-01-23	0.023	-9999
2001-01-24	0.022	-9999
2001-01-25	0.022	-9999
2001-01-26	0.022	-9999
2001-01-27	0.022	-9999
2001-01-28	0.022	-9999
2001-01-29	0.022	-9999
2001-01-30	0.022	-9999
2001-01-31	0.021	-9999
2001-02-01	0.021	-9999
2001-02-02	0.037	-9999
2001-02-03	0.053	-9999
2001-02-04	0.051	-9999
2001-02-05	0.044	-9999
2001-02-06	0.042	-9999
2001-02-07	0.044	-9999
2001-02-08	0.048	-9999
2001-02-09	0.05	-9999
2001-02-10	0.051	-9999
2001-02-11	0.052	-9999
2001-02-12	0.053	-9999
2001-02-13	0.054	-9999
2001-02-14	0.055	-9999
2001-02-15	0.056	-9999
2001-02-16	0.059	-9999
2001-02-17	0.062	-9999
2001-02-18	0.063	-9999
2001-02-19	0.063	-9999
2001-02-20	0.062	-9999
2001-02-21	0.061	-9999
2001-02-22	0.06	-9999
2001-02-23	0.059	-9999
2001-02-24	0.062	-9999
2001-02-25	0.069	-9999
2001-02-26	0.079	-9999
2001-02-27	0.085	-9999
2001-02-28	0.088	-9999
2001-03-01	0.089	0.11
2001-03-02	0.088	0.113
2001-03-03	0.086	0.116
2001-03-04	0.084	0.116
2001-03-05	0.082	0.116
2001-03-06	0.091	0.119
2001-03-07	0.125	0.116
2001-03-08	0.291	0.116
2001-03-09	0.391	0.113
2001-03-10	0.345	0.116
2001-03-11	0.247	0.113
2001-03-12	0.499	0.108
2001-03-13	1.722	0.088
2001-03-14	2.887	0.071
2001-03-15	2.691	0.122
2001-03-16	1.845	0.221
2001-03-17	1.093	0.201
2001-03-18	0.695	0.229
2001-03-19	2.064	0.269
2001-03-20	3.704	0.311
2001-03-21	3.535	0.368
2001-03-22	2.439	0.453
2001-03-23	1.434	0.538
2001-03-24	0.788	0.651
2001-03-25	0.434	0.453
2001-03-26	0.368	0.368
2001-03-27	0.414	0.34
2001-03-28	0.588	0.368
2001-03-29	0.736	0.425
2001-03-30	0.664	0.425
2001-03-31	0.484	0.425
2001-04-01	0.389	0.396
2001-04-02	0.365	0.425
2001-04-03	0.354	0.481
2001-04-04	0.351	0.793
2001-04-05	0.35	0.963
2001-04-06	0.37	0.821
2001-04-07	1.017	0.736
2001-04-08	4.393	0.793
2001-04-09	7.923	0.623
2001-04-10	7.973	0.538
2001-04-11	5.877	0.481
2001-04-12	3.69	0.538
2001-04-13	2.175	0.566
2001-04-14	1.391	0.538
2001-04-15	1.114	0.623
2001-04-16	0.941	0.736
2001-04-17	1.82	0.736
2001-04-18	3.427	0.934
2001-04-19	4.79	1.557
2001-04-20	4.609	2.549
2001-04-21	3.499	2.52
2001-04-22	2.558	2.124
2001-04-23	5.164	2.209
2001-04-24	13.625	3.426
2001-04-25	29.045	6.4
2001-04-26	46.621	9.911
2001-04-27	58.236	9.769
2001-04-28	61.706	8.75
2001-04-29	52.435	8.353
2001-04-30	37.553	6.569
2001-05-01	24.086	5.106
2001-05-02	14.214	3.803
2001-05-03	8.106	2.953
2001-05-04	8.628	2.33
2001-05-05	11.753	1.962
2001-05-06	12.111	2.189
2001-05-07	11.799	2.387
2001-05-08	16.286	1.991
2001-05-09	21.13	1.792
2001-05-10	21.662	1.679
2001-05-11	19.838	1.708
2001-05-12	18.176	1.594
2001-05-13	17.201	1.424
2001-05-14	16.049	1.311
2001-05-15	13.805	1.311
2001-05-16	10.536	1.339
2001-05-17	7.42	1.283
2001-05-18	5.417	1.169
2001-05-19	4.693	1.085
2001-05-20	4.21	1
2001-05-21	3.46	0.943
2001-05-22	2.683	0.858
2001-05-23	1.886	0.83
2001-05-24	1.166	0.773
2001-05-25	0.646	0.745
2001-05-26	0.331	0.631
2001-05-27	0.16	0.575
2001-05-28	0.075	0.518
2001-05-29	0.035	0.49
2001-05-30	0.016	0.462
2001-05-31	0.008	0.433
2001-06-01	0.004	0.396
2001-06-02	0.002	0.345
2001-06-03	0.911	0.334
2001-06-04	3.089	0.396
2001-06-05	4.663	0.481
2001-06-06	4.434	1.133
2001-06-07	3.17	1.444
2001-06-08	1.942	1.189
2001-06-09	1.112	0.963
2001-06-10	0.632	0.708
2001-06-11	0.376	0.566
2001-06-12	1.642	0.51
2001-06-13	2.994	0.481
2001-06-14	2.968	0.651
2001-06-15	2.253	1.699
2001-06-16	1.55	1.274
2001-06-17	1.025	0.991
2001-06-18	2.039	0.821
2001-06-19	3.028	0.821
2001-06-20	2.686	0.821
2001-06-21	1.845	0.85
2001-06-22	1.14	0.68
2001-06-23	0.695	0.538
2001-06-24	0.552	0.453
2001-06-25	0.547	0.396
2001-06-26	0.495	0.345
2001-06-27	0.624	0.292
2001-06-28	0.766	0.275
2001-06-29	0.672	0.198
2001-06-30	0.488	0.184
2001-07-01	0.322	0.195
2001-07-02	0.22	0.218
2001-07-03	0.164	0.159
2001-07-04	0.114	0.133
2001-07-05	0.073	0.124
2001-07-06	0.044	0.123
2001-07-07	0.027	0.123
2001-07-08	0.018	0.122
2001-07-09	0.013	0.122
2001-07-10	0.011	0.122
2001-07-11	0.01	0.122
2001-07-12	0.009	0.122
2001-07-13	0.01	0.122
2001-07-14	0.011	0.122
2001-07-15	0.01	0.122
2001-07-16	0.009	0.122
2001-07-17	0.008	0.122
2001-07-18	0.007	0.122
2001-07-19	0.006	0.122
2001-07-20	0.006	0.122
2001-07-21	0.006	0.122
2001-07-22	0.008	0.122
2001-07-23	0.018	0.122
2001-07-24	0.035	0.122
2001-07-25	0.047	0.122
2001-07-26	0.043	0.122
2001-07-27	0.031	0.122
2001-07-28	0.02	0.122
2001-07-29	0.013	0.122
2001-07-30	0.009	0.122
2001-07-31	0.007	0.122
2001-08-01	0.053	0.048
2001-08-02	0.07	0.048
2001-08-03	0.055	0.048
2001-08-04	0.035	0.048
2001-08-05	0.02	0.048
2001-08-06	0.011	0.048
2001-08-07	0.007	0.048
2001-08-08	0.005	0.048
2001-08-09	0.005	0.048
2001-08-10	0.005	0.048
2001-08-11	0.005	0.048
2001-08-12	0.004	0.048
2001-08-13	0.003	0.048
2001-08-14	0.003	0.048
2001-08-15	0.003	0.048
2001-08-16	0.002	0.048
2001-08-17	0.002	0.048
2001-08-18	0.002	0.048
2001-08-19	0.002	0.048
2001-08-20	0.002	0.048
2001-08-21	0.002	0.048
2001-08-22	0.002	0.048
2001-08-23	0.002	0.048
2001-08-24	0.002	0.048
2001-08-25	0.002	0.048
2001-08-26	0.002	0.048
2001-08-27	0.002	0.048
2001-08-28	0.002	0.048
2001-08-29	0.002	0.048
2001-08-30	0.001	0.048
2001-08-31	0.001	0.048
2001-09-01	0.001	0
2001-09-02	0.001	0
2001-09-03	0.001	0
2001-09-04	0.001	0
2001-09-05	0.002	0
2001-09-06	0.026	0
2001-09-07	0.096	0
2001-09-08	0.161	0
2001-09-09	0.158	0
2001-09-10	0.115	0
2001-09-11	0.069	0
2001-09-12	0.038	0
2001-09-13	0.019	0
2001-09-14	0.01	0
2001-09-15	0.005	0
2001-09-16	0.003	0
2001-09-17	0.002	0
2001-09-18	0.001	0
2001-09-19	0.001	0
2001-09-20	0.001	0
2001-09-21	0.001	0
2001-09-22	0.001	0
2001-09-23	0.001	0
2001-09-24	0.001	0
2001-09-25	0.001	0
2001-09-26	0.001	0
2001-09-27	0.001	0
2001-09-28	0	0
2001-09-29	0	0
2001-09-30	0	0
2001-10-01	0	0
2001-10-02	0	0
2001-10-03	0	0
2001-10-04	0.001	0
2001-10-05	0.001	0
2001-10-06	0.002	0
2001-10-07	0.004	0
2001-10-08	0.006	0
2001-10-09	0.005	0
2001-10-10	0.004	0
2001-10-11	0.003	0
2001-10-12	0.002	0
2001-10-13	0.001	0
2001-10-14	0.001	0
2001-10-15	0.001	0
2001-10-16	0.001	0
2001-10-17	0.003	0
2001-10-18	0.003	0
2001-10-19	0.003	0
2001-10-20	0.002	0
2001-10-21	0.002	0
2001-10-22	0.001	0
2001-10-23	0.001	0
2001-10-24	0.001	0
2001-10-25	0.001	0
2001-10-26	0.001	0
2001-10-27	0.001	0
2001-10-28	0.001	0
2001-10-29	0.002	0
2001-10-30	0.004	0
2001-10-31	0.01	0
2001-11-01	0.019	-9999
2001-11-02	0.022	-9999
2001-11-03	0.024	-9999
2001-11-04	0.027	-9999
