DATE	cout	rout
1997-03-27	29.206	14.572
1997-03-28	24.708	14.576
1997-03-29	20.105	14.071
1997-03-30	20.237	13.658
1997-03-31	17.497	13.416
1997-04-01	19.843	13.134
1997-04-02	16.86	13.072
1997-04-03	15.73	13.027
1997-04-04	11.432	12.17
1997-04-05	8.08	12.087
1997-04-06	6.487	12.136
1997-04-07	5.589	11.502
1997-04-08	4.971	10.117
1997-04-09	4.51	9.306
1997-04-10	4.147	9.355
1997-04-11	3.85	9.679
1997-04-12	3.6	10.793
1997-04-13	15.867	10.152
1997-04-14	17.51	9.887
1997-04-15	11.814	9.936
1997-04-16	28.752	11.123
1997-04-17	39.474	14.176
1997-04-18	36.726	15.876
1997-04-19	35.601	16.302
1997-04-20	35.498	21.151
1997-04-21	33.206	24.233
1997-04-22	31.402	23.795
1997-04-23	26.096	24.199
1997-04-24	21.365	23.629
1997-04-25	20.279	23.921
1997-04-26	28.092	25.45
1997-04-27	42.2	31.404
1997-04-28	46.041	37.911
1997-04-29	41.386	37.397
1997-04-30	35.936	36.524
1997-05-01	40.512	35.896
1997-05-02	37.36	35.769
1997-05-03	32.28	35.613
1997-05-04	32.906	37.229
1997-05-05	38.715	36.558
1997-05-06	44.845	39.941
1997-05-07	45.421	41.209
1997-05-08	42.871	38.003
1997-05-09	54.526	40.39
1997-05-10	69.53	47.72
1997-05-11	85.544	53.029
1997-05-12	108.566	58.812
1997-05-13	130.906	72.473
1997-05-14	153.675	82.403
1997-05-15	181.395	93.962
1997-05-16	206.183	117.056
1997-05-17	240.41	138.035
1997-05-18	230.748	148.662
1997-05-19	202.141	136.639
1997-05-20	178.414	118.106
1997-05-21	152.54	103.59
1997-05-22	129.473	95.899
1997-05-23	120.722	87.68
1997-05-24	138.016	83.05
1997-05-25	192.084	100.967
1997-05-26	199.022	141.613
1997-05-27	156.307	120.301
1997-05-28	120.878	111.913
1997-05-29	99.206	113.003
1997-05-30	94.078	125.323
1997-05-31	99.873	155.687
1997-06-01	102.594	190.171
1997-06-02	101.311	188.32
1997-06-03	99.376	169.685
1997-06-04	106.804	151.897
1997-06-05	115.735	151.462
1997-06-06	116.123	149.137
1997-06-07	113.473	136.432
1997-06-08	111.836	127.245
1997-06-09	110.625	122.476
1997-06-10	108.925	118.23
1997-06-11	187.623	133.271
1997-06-12	202.84	186.088
1997-06-13	187.937	190.098
1997-06-14	158.637	167.838
1997-06-15	132.871	152.539
1997-06-16	115.007	145.767
1997-06-17	101.446	140.785
1997-06-18	90.212	135.631
1997-06-19	78.994	125.727
1997-06-20	68.412	114.4
1997-06-21	63.096	103.352
1997-06-22	60.785	95.241
1997-06-23	53.099	89.495
1997-06-24	56.364	86.214
1997-06-25	49.068	82.563
1997-06-26	41.735	76.501
1997-06-27	37.734	70.919
1997-06-28	35.615	68.357
1997-06-29	92.795	72.035
1997-06-30	93.249	75.305
1997-07-01	71.186	73.25
1997-07-02	55.204	70.836
1997-07-03	45.349	68.519
1997-07-04	39.158	66.7
1997-07-05	35.688	66.146
1997-07-06	33.112	66.932
1997-07-07	30.415	68.326
1997-07-08	27.759	62.381
1997-07-09	25.525	65.748
1997-07-10	24.28	70.687
1997-07-11	22.109	71.389
1997-07-12	19.301	69.408
1997-07-13	16.842	65.948
1997-07-14	15.017	61.542
1997-07-15	13.608	58.046
1997-07-16	12.341	58.941
1997-07-17	12.199	58.581
1997-07-18	11.076	54.506
1997-07-19	9.799	48.393
1997-07-20	10.566	44.416
1997-07-21	9.757	43.14
1997-07-22	8.517	45.387
1997-07-23	7.557	46.222
1997-07-24	6.738	46.124
1997-07-25	6.01	44.644
1997-07-26	5.386	42.549
1997-07-27	4.973	42.294
1997-07-28	4.755	38.129
1997-07-29	5.358	33.429
1997-07-30	5.711	32.45
1997-07-31	5.491	33.763
1997-08-01	9.494	36.067
1997-08-02	10.804	36.158
1997-08-03	8.908	34.819
1997-08-04	7.83	36.071
1997-08-05	6.871	36.171
1997-08-06	6.218	34.64
1997-08-07	18.978	33.819
1997-08-08	49.669	34.1
1997-08-09	45.099	34.494
1997-08-10	29.924	31.001
1997-08-11	20.971	27.234
1997-08-12	16.445	25.501
1997-08-13	12.966	22.544
1997-08-14	10.06	18.549
1997-08-15	35.831	18.686
1997-08-16	73.474	26.347
1997-08-17	66.25	29.306
1997-08-18	42.444	30.713
1997-08-19	27.639	31.226
1997-08-20	19.829	25.58
1997-08-21	14.684	21.08
1997-08-22	10.779	21.507
1997-08-23	8.207	22.682
1997-08-24	25.95	24.346
1997-08-25	22.265	25.975
1997-08-26	14.583	25.131
1997-08-27	10.545	23.891
1997-08-28	8.145	22.554
1997-08-29	6.403	21.751
1997-08-30	4.973	20.582
1997-08-31	3.834	19.368
1997-09-01	3.131	22.746
1997-09-02	2.765	22.901
1997-09-03	4.153	20.494
1997-09-04	3.978	19.816
1997-09-05	8.814	18.907
1997-09-06	8.394	18.539
1997-09-07	5.893	16.29
1997-09-08	4.498	12.857
1997-09-09	3.571	12.44
1997-09-10	2.816	13.311
1997-09-11	2.31	13.463
1997-09-12	2.065	14.783
1997-09-13	7.176	15.685
1997-09-14	10.853	14.948
1997-09-15	16.52	15.279
1997-09-16	16.18	16.801
1997-09-17	16.441	17.616
1997-09-18	19.643	20.532
1997-09-19	18.037	20.612
1997-09-20	15.258	19.406
1997-09-21	12.605	19.401
1997-09-22	9.926	18.981
1997-09-23	7.445	18.55
1997-09-24	5.434	17.486
1997-09-25	3.948	16.768
1997-09-26	4.553	16.855
1997-09-27	7.231	17.232
1997-09-28	9.07	18.288
1997-09-29	9.43	17.398
1997-09-30	8.615	17.504
1997-10-01	7.16	18.011
1997-10-02	8.547	18.783
1997-10-03	10.761	22.998
1997-10-04	16.209	26.39
1997-10-05	18.195	27.956
1997-10-06	17.758	29.997
1997-10-07	17.086	26.851
1997-10-08	15.027	24.45
1997-10-09	11.896	22.466
1997-10-10	9.355	21.544
1997-10-11	7.256	18.454
1997-10-12	5.916	16.935
1997-10-13	4.526	16.87
1997-10-14	4.319	13.376
1997-10-15	4.703	11.625
1997-10-16	7.043	15.095
1997-10-17	7.807	15.854
1997-10-18	13.556	15.07
1997-10-19	11.093	14.501
1997-10-20	7.676	13.914
1997-10-21	5.738	13.152
1997-10-22	4.583	12.608
1997-10-23	6.933	12.132
1997-10-24	5.042	11.637
1997-10-25	3.106	11.447
1997-10-26	2.894	11.168
1997-10-27	2.762	11.315
1997-10-28	2.345	11.443
1997-10-29	3.241	11.913
1997-10-30	8.519	12.472
1997-10-31	9.922	11.583
1997-11-01	9.078	10.249
1997-11-02	8.103	9.814
1997-11-03	8.705	9.853
1997-11-04	7.818	9.538
1997-11-05	6.599	9.429
1997-11-06	7.652	9.486
1997-11-07	22.146	9.476
1997-11-08	16.459	9.608
1997-11-09	9.452	9.311
1997-11-10	6.705	9.135
1997-11-11	5.241	8.838
1997-11-12	4.099	8.775
1997-11-13	3.194	8.4
1997-11-14	2.509	8.268
1997-11-15	2.008	7.927
1997-11-16	1.649	7.705
1997-11-17	1.411	7.597
1997-11-18	3.115	7.484
1997-11-19	2.264	7.342
1997-11-20	1.391	7.342
1997-11-21	1.336	7.382
1997-11-22	1.223	7.121
1997-11-23	1.368	6.944
1997-11-24	3.781	7.372
1997-11-25	3.685	7.247
1997-11-26	2.919	6.644
1997-11-27	2.504	6.485
1997-11-28	3.45	6.183
1997-11-29	3.06	6.268
1997-11-30	2.549	5.893
1997-12-01	2.307	8.134
1997-12-02	2.127	7.772
1997-12-03	1.915	7.365
1997-12-04	1.693	7.081
1997-12-05	1.494	6.759
1997-12-06	1.33	6.192
1997-12-07	1.201	5.909
1997-12-08	1.1	5.587
1997-12-09	1.021	5.264
1997-12-10	0.959	4.902
1997-12-11	0.909	5.145
1997-12-12	0.906	5.185
1997-12-13	1.333	4.862
1997-12-14	1.569	4.5
1997-12-15	1.536	4.296
1997-12-16	1.617	4.256
1997-12-17	2.333	4.777
1997-12-18	2.527	4.454
1997-12-19	2.417	4.414
1997-12-20	2.233	4.335
1997-12-21	1.993	4.375
1997-12-22	1.736	4.233
1997-12-23	1.5	3.973
1997-12-24	1.303	3.934
1997-12-25	1.148	3.611
1997-12-26	1.03	3.367
1997-12-27	0.94	3.163
1997-12-28	0.91	2.88
1997-12-29	3.723	2.936
1997-12-30	3.918	3.11
1997-12-31	3.251	2.986
1998-01-01	10.248	3.001
1998-01-02	9.755	3.245
1998-01-03	7.701	3.33
1998-01-04	6.558	3.424
1998-01-05	5.547	3.425
1998-01-06	4.541	3.614
1998-01-07	3.652	3.755
1998-01-08	2.934	3.991
1998-01-09	2.386	3.992
1998-01-10	1.98	3.803
1998-01-11	1.684	3.757
1998-01-12	1.467	3.805
1998-01-13	1.309	3.946
1998-01-14	5.502	3.947
1998-01-15	3.875	3.855
1998-01-16	2.414	3.903
1998-01-17	1.889	4.091
1998-01-18	1.45	4.184
1998-01-19	1.261	4.792
1998-01-20	1.167	4.931
1998-01-21	1.117	4.697
1998-01-22	1.069	4.322
1998-01-23	1.003	4.135
1998-01-24	9.662	4.418
1998-01-25	8.652	4.654
1998-01-26	6.778	4.466
1998-01-27	4.794	4.277
1998-01-28	5.144	4.277
1998-01-29	4.416	4.184
1998-01-30	4.263	3.995
1998-01-31	4.795	3.995
1998-02-01	4.167	3.957
1998-02-02	3.13	3.957
1998-02-03	2.291	3.957
1998-02-04	2.697	3.815
1998-02-05	2.432	3.674
1998-02-06	2.075	3.618
1998-02-07	2.642	3.618
1998-02-08	2.838	3.476
1998-02-09	2.963	3.476
1998-02-10	3.176	3.42
1998-02-11	2.934	3.364
1998-02-12	2.446	3.222
1998-02-13	2.617	3.334
1998-02-14	2.277	3.278
1998-02-15	1.822	3.278
1998-02-16	1.831	3.278
1998-02-17	1.734	3.081
1998-02-18	1.481	3.024
1998-02-19	1.191	2.968
1998-02-20	1.317	2.968
1998-02-21	2.316	3.024
1998-02-22	2.442	3.081
1998-02-23	2.327	3.137
1998-02-24	2.146	3.137
1998-02-25	1.896	2.995
1998-02-26	1.623	3.051
1998-02-27	1.377	3.305
1998-02-28	1.177	3.503
1998-03-01	1.02	3.142
1998-03-02	1.602	3.145
1998-03-03	1.396	3.148
1998-03-04	1.086	3.148
1998-03-05	0.93	3.25
1998-03-06	0.828	3.25
1998-03-07	0.748	3.17
1998-03-08	0.683	3.17
1998-03-09	0.628	3.167
1998-03-10	0.584	3.207
1998-03-11	1.605	3.349
1998-03-12	18.737	3.45
1998-03-13	18.157	3.306
1998-03-14	20.756	3.346
1998-03-15	14.907	3.284
1998-03-16	11.995	3.562
1998-03-17	15.867	5.242
1998-03-18	18.914	5.516
1998-03-19	17.304	5.624
1998-03-20	24.564	3.307
1998-03-21	23.971	2.575
1998-03-22	28.982	2.334
1998-03-23	28.915	3.753
1998-03-24	25.691	4.468
1998-03-25	21.861	4.902
1998-03-26	19.679	5.95
1998-03-27	23.05	6.458
1998-03-28	21.821	5.987
1998-03-29	16.479	6.122
1998-03-30	12.109	6.151
1998-03-31	9.934	5.811
1998-04-01	12.433	6.209
1998-04-02	18.29	6.962
1998-04-03	22.954	7.539
1998-04-04	53.172	8.244
1998-04-05	48.128	7.924
1998-04-06	30.999	8.212
1998-04-07	22.212	9.315
1998-04-08	17.72	8.867
1998-04-09	18.32	8.56
1998-04-10	14.223	8.31
1998-04-11	11.707	8.498
1998-04-12	10.987	8.577
1998-04-13	9.196	7.712
1998-04-14	9.722	7.67
1998-04-15	11.472	6.722
1998-04-16	9.488	6.708
1998-04-17	7.451	6.773
1998-04-18	6.618	6.83
1998-04-19	10.021	9.452
1998-04-20	15.543	9.951
1998-04-21	29.023	9.534
1998-04-22	53.233	12.019
1998-04-23	82.159	16.725
1998-04-24	94.485	23.667
1998-04-25	92.008	28.034
1998-04-26	82.944	29.474
1998-04-27	79.088	30.663
1998-04-28	80.875	34.449
1998-04-29	86.484	43.69
1998-04-30	90.552	51.861
1998-05-01	90.747	58.179
1998-05-02	90.249	60.86
1998-05-03	91.485	66.364
1998-05-04	92.772	83.036
1998-05-05	93.024	83.586
1998-05-06	91.453	83.732
1998-05-07	88.206	83.042
1998-05-08	82.606	85.565
1998-05-09	75.759	87.146
1998-05-10	68.528	85.408
1998-05-11	59.04	81.19
1998-05-12	50.308	74.737
1998-05-13	44.054	70.284
1998-05-14	39.062	67.726
1998-05-15	34.538	67.206
1998-05-16	30.233	61.776
1998-05-17	64.61	58.304
1998-05-18	52.657	55.539
1998-05-19	37.294	51.36
1998-05-20	38.223	47.866
1998-05-21	71.251	48.401
1998-05-22	96.578	65.949
1998-05-23	83.163	90.972
1998-05-24	62.894	87.894
1998-05-25	54.372	85.329
1998-05-26	65.447	86.428
1998-05-27	67.143	96.729
1998-05-28	54.101	99.518
1998-05-29	52.98	90.815
1998-05-30	78.466	88.19
1998-05-31	73.538	90.914
1998-06-01	78.756	88.714
1998-06-02	63.164	93.415
1998-06-03	46.156	86.832
1998-06-04	38.383	78.168
1998-06-05	33.116	70.42
1998-06-06	31.636	64.699
1998-06-07	42.613	64.333
1998-06-08	36.683	62.597
1998-06-09	26.515	59.648
1998-06-10	36.472	59.18
1998-06-11	45.405	65.654
1998-06-12	48.846	70.12
1998-06-13	47.5	76.775
1998-06-14	41.056	88.036
1998-06-15	38.013	90.587
1998-06-16	75.92	108.188
1998-06-17	69.845	113.232
1998-06-18	49.055	105.71
1998-06-19	67.093	99.971
1998-06-20	65.518	96.132
1998-06-21	49.143	93.759
1998-06-22	35.779	88.155
1998-06-23	27.065	83.932
1998-06-24	21.241	77.666
1998-06-25	17.118	71.14
1998-06-26	37.853	65.663
1998-06-27	42.798	70.401
1998-06-28	31.239	67.575
1998-06-29	24.082	62.056
1998-06-30	18.944	61.154
1998-07-01	19.228	61.212
1998-07-02	18.67	58.623
1998-07-03	41.98	56.25
1998-07-04	36.71	59.046
1998-07-05	24.178	57.06
1998-07-06	17.291	55.721
1998-07-07	13.796	52.969
1998-07-08	11.249	52.066
1998-07-09	9.904	49.211
1998-07-10	8.222	47.21
1998-07-11	7.526	46.358
1998-07-12	6.831	44.833
1998-07-13	5.858	43.81
1998-07-14	4.895	41.521
1998-07-15	4.116	40.219
1998-07-16	3.5	37.336
1998-07-17	3.023	34.791
1998-07-18	2.658	33.333
1998-07-19	2.377	29.216
1998-07-20	2.159	28.094
1998-07-21	2.098	26.657
1998-07-22	2.249	26.059
1998-07-23	2.887	24.227
1998-07-24	2.985	24.045
1998-07-25	2.606	25.19
1998-07-26	2.22	25.117
1998-07-27	1.951	23.142
1998-07-28	25.658	23.418
1998-07-29	27.981	29.745
1998-07-30	24.139	28.119
1998-07-31	19.002	28.278
1998-08-01	24.758	27.983
1998-08-02	22.326	27.386
1998-08-03	16.239	26.369
1998-08-04	11.694	24.885
1998-08-05	8.616	23.526
1998-08-06	6.398	22.437
1998-08-07	4.769	21.418
1998-08-08	3.572	20.272
1998-08-09	2.693	19.268
1998-08-10	2.065	15.631
1998-08-11	1.634	12.318
1998-08-12	1.34	13.083
1998-08-13	1.719	13.904
1998-08-14	3.457	14.923
1998-08-15	3.242	15.108
1998-08-16	2.473	14.811
1998-08-17	1.95	14.09
1998-08-18	1.598	13.17
1998-08-19	1.336	12.237
1998-08-20	1.258	11.671
1998-08-21	1.587	12.719
1998-08-22	1.403	12.62
1998-08-23	1.509	11.7
1998-08-24	1.348	12.224
1998-08-25	1.086	12.054
1998-08-26	0.932	10.95
1998-08-27	0.866	10.27
1998-08-28	0.793	9.619
1998-08-29	0.815	9.294
1998-08-30	1.339	9.095
1998-08-31	1.413	7.835
1998-09-01	1.281	7.186
1998-09-02	1.147	7.611
1998-09-03	1.016	7.908
1998-09-04	0.891	6.825
1998-09-05	0.784	6.641
1998-09-06	0.698	7.335
1998-09-07	0.757	7.809
1998-09-08	1.141	8.085
1998-09-09	1.769	7.958
1998-09-10	1.889	8.224
1998-09-11	1.679	7.743
1998-09-12	1.408	7.137
1998-09-13	1.173	6.07
1998-09-14	0.985	6.569
1998-09-15	0.839	8.424
1998-09-16	1.024	8.498
1998-09-17	16.463	7.585
1998-09-18	24.454	7.464
1998-09-19	22.251	7.147
1998-09-20	16.67	7.118
1998-09-21	12.239	6.922
1998-09-22	9.267	6.655
1998-09-23	7.035	6.768
1998-09-24	5.476	6.826
1998-09-25	36.837	8.949
1998-09-26	32.827	11.958
1998-09-27	19.375	10.832
1998-09-28	12.653	10.188
1998-09-29	11.953	9.692
1998-09-30	10.523	9.083
1998-10-01	7.356	8.068
1998-10-02	6.484	8.74
1998-10-03	5.693	10.029
1998-10-04	4.616	10.176
1998-10-05	3.672	9.721
1998-10-06	3.394	11.056
1998-10-07	3.242	10.413
1998-10-08	2.98	9.135
1998-10-09	3.009	8.13
1998-10-10	3.346	6.5
1998-10-11	2.723	3.435
1998-10-12	2.38	3.689
1998-10-13	3.195	4.899
1998-10-14	4.2	5.453
1998-10-15	4.473	5.772
1998-10-16	4.055	6.444
1998-10-17	3.384	6.841
1998-10-18	2.779	6.129
1998-10-19	2.191	5.649
1998-10-20	1.836	5.301
1998-10-21	1.89	5.023
1998-10-22	1.902	4.708
1998-10-23	1.804	4.542
1998-10-24	1.66	4.395
1998-10-25	1.462	4.29
1998-10-26	1.337	4.249
1998-10-27	1.354	4.11
1998-10-28	1.667	3.974
1998-10-29	1.619	3.782
1998-10-30	1.395	3.576
1998-10-31	1.222	3.613
1998-11-01	1.149	3.722
1998-11-02	1.657	3.637
1998-11-03	1.422	3.552
1998-11-04	1.037	3.467
1998-11-05	1.358	3.467
1998-11-06	1.257	3.514
1998-11-07	0.844	3.41
1998-11-08	0.618	3.41
1998-11-09	0.531	3.306
1998-11-10	0.483	3.241
1998-11-11	0.455	3.42
1998-11-12	7.023	3.562
1998-11-13	13.886	4.139
1998-11-14	8.734	4.508
1998-11-15	8.273	5.039
1998-11-16	8.141	6.014
1998-11-17	7.131	5.513
1998-11-18	6.014	5.2
1998-11-19	4.863	4.934
1998-11-20	4.122	4.782
1998-11-21	8.034	5.293
1998-11-22	7.316	5.454
1998-11-23	5.635	5.122
1998-11-24	5.032	5.264
1998-11-25	5.495	5.785
1998-11-26	6.6	5.974
1998-11-27	6.46	5.7
1998-11-28	5.874	5.302
1998-11-29	5.239	5.586
1998-11-30	5.069	5.538
1998-12-01	7.388	6.184
1998-12-02	8.496	6.246
1998-12-03	6.643	6.077
1998-12-04	5.034	5.629
1998-12-05	4.064	5.335
1998-12-06	3.324	5.091
1998-12-07	2.704	5.08
1998-12-08	2.2	4.836
1998-12-09	1.809	4.989
1998-12-10	1.579	4.7
1998-12-11	2.305	4.491
1998-12-12	3.961	4.406
1998-12-13	7.4	5.052
1998-12-14	8.577	6.224
1998-12-15	7.42	6.224
1998-12-16	6.095	5.929
1998-12-17	38.779	5.725
1998-12-18	23.816	5.663
1998-12-19	8.058	5.255
1998-12-20	3.822	4.717
1998-12-21	2.763	3.845
1998-12-22	2.196	3.024
1998-12-23	1.796	2.956
1998-12-24	1.506	2.939
1998-12-25	1.296	2.973
1998-12-26	1.144	3.16
1998-12-27	1.203	3.398
1998-12-28	1.161	3.653
1998-12-29	3.987	4.111
1998-12-30	4.418	5.012
1998-12-31	4.071	4.763
1999-01-01	3.887	4.469
1999-01-02	3.546	4.083
1999-01-03	3.148	3.839
1999-01-04	2.608	3.834
1999-01-05	2.922	4.02
1999-01-06	2.373	4.352
1999-01-07	1.79	4.542
1999-01-08	1.445	4.591
1999-01-09	1.228	4.635
1999-01-10	1.205	4.635
1999-01-11	23.32	5.07
1999-01-12	15.786	5.211
1999-01-13	6.17	5.392
1999-01-14	12.199	5.152
1999-01-15	9.374	5.543
1999-01-16	6.572	6.066
1999-01-17	8.084	6.266
1999-01-18	5.799	6.759
1999-01-19	5.177	6.906
1999-01-20	3.821	6.422
1999-01-21	4.758	5.983
1999-01-22	4.135	5.787
1999-01-23	3.186	5.45
1999-01-24	2.41	4.923
1999-01-25	1.833	4.537
1999-01-26	1.454	4.396
1999-01-27	1.215	4.488
1999-01-28	1.03	4.293
1999-01-29	6.803	4.386
1999-01-30	6.896	4.288
1999-01-31	3.698	4.478
1999-02-01	2.305	4.681
1999-02-02	1.757	4.341
1999-02-03	1.361	4.058
1999-02-04	1.115	4.157
1999-02-05	1.032	4.115
1999-02-06	2.339	4.115
1999-02-07	2.323	4.214
1999-02-08	1.805	4.165
1999-02-09	2.483	4.023
1999-02-10	2.324	4.073
1999-02-11	1.728	4.172
1999-02-12	1.125	4.13
1999-02-13	2.444	4.08
1999-02-14	2.274	4.47
1999-02-15	1.755	5.159
1999-02-16	1.308	5.216
1999-02-17	0.974	4.784
1999-02-18	0.854	4.394
1999-02-19	0.727	4.103
1999-02-20	0.728	3.904
1999-02-21	0.648	3.613
1999-02-22	0.887	3.606
1999-02-23	0.93	3.357
1999-02-24	5.008	3.549
1999-02-25	6.487	3.839
1999-02-26	5.43	4.038
1999-02-27	4.509	3.705
1999-02-28	6.056	3.897
1999-03-01	5.666	4.093
1999-03-02	4.552	4.093
1999-03-03	3.618	3.952
1999-03-04	3.004	3.653
1999-03-05	2.763	3.705
1999-03-06	2.338	3.705
1999-03-07	1.896	3.6
1999-03-08	1.575	3.406
1999-03-09	2.183	3.357
1999-03-10	1.923	3.304
1999-03-11	1.53	3.304
1999-03-12	1.276	3.393
1999-03-13	6.885	3.341
1999-03-14	8.018	3.535
1999-03-15	7.412	3.729
1999-03-16	8.8	3.612
1999-03-17	8.053	3.418
1999-03-18	7.367	3.276
1999-03-19	6.343	3.273
1999-03-20	6.072	3.58
1999-03-21	6.166	3.929
1999-03-22	6.5	4.361
1999-03-23	6.986	4.979
1999-03-24	7.667	5.701
1999-03-25	9.498	6.561
1999-03-26	10.595	8.612
1999-03-27	11.318	9.149
1999-03-28	10.364	8.709
1999-03-29	8.782	8.469
1999-03-30	7.406	8.393
1999-03-31	5.918	8.427
1999-04-01	4.718	8.074
1999-04-02	3.866	7.843
1999-04-03	4.253	7.851
1999-04-04	4.444	7.916
1999-04-05	3.518	7.672
1999-04-06	2.652	7.508
1999-04-07	13.084	7.179
1999-04-08	13.268	7.049
1999-04-09	11.17	6.984
1999-04-10	9.037	6.899
1999-04-11	6.759	6.68
1999-04-12	6.653	6.652
1999-04-13	8.572	3.762
1999-04-14	8.128	3.731
1999-04-15	6.277	4.646
1999-04-16	5.231	5.69
1999-04-17	6.089	6.685
1999-04-18	10.22	8.239
1999-04-19	16.142	11.605
1999-04-20	16.818	16.903
1999-04-21	31.12	17.881
1999-04-22	29.215	17.357
1999-04-23	28.392	16.333
1999-04-24	22.182	16.116
1999-04-25	18.902	16.924
1999-04-26	18.409	20.514
1999-04-27	17.388	24.111
1999-04-28	28.938	23.37
1999-04-29	29.785	30.003
1999-04-30	29.659	30.647
1999-05-01	21.974	29.553
1999-05-02	17.298	29.142
1999-05-03	13.286	30.402
1999-05-04	10.814	29.35
1999-05-05	10.174	26.865
1999-05-06	10.008	25.092
1999-05-07	8.688	24.929
1999-05-08	7.26	24.189
1999-05-09	15.799	23.438
1999-05-10	21.209	22.956
1999-05-11	15.464	22.23
1999-05-12	12.081	21.859
1999-05-13	11.398	21.363
1999-05-14	14.929	21.948
1999-05-15	27.327	23.439
1999-05-16	23.495	24.899
1999-05-17	20.489	24.052
1999-05-18	29.061	25.48
1999-05-19	36.819	30.082
1999-05-20	43.838	32.204
1999-05-21	47.724	34.32
1999-05-22	47.721	37.245
1999-05-23	54.17	44.223
1999-05-24	69.53	57.166
1999-05-25	87.334	73.62
1999-05-26	97.361	95.122
1999-05-27	102.351	101.199
1999-05-28	107.053	103.062
1999-05-29	115.189	105.19
1999-05-30	109.288	99.57
1999-05-31	87.685	90.665
1999-06-01	72.336	81.542
1999-06-02	95.032	79.291
1999-06-03	139.823	92.343
1999-06-04	133.476	103.37
1999-06-05	114.909	103.254
1999-06-06	101.779	106.045
1999-06-07	89.962	98.523
1999-06-08	81.417	88.849
1999-06-09	68.254	80.765
1999-06-10	58.083	70.712
1999-06-11	58.453	63.183
1999-06-12	60.542	59.003
1999-06-13	68.466	58.189
1999-06-14	84.193	61.175
1999-06-15	99.719	67.194
1999-06-16	113.51	75.523
1999-06-17	124.998	86.239
1999-06-18	125.828	100.086
1999-06-19	121.04	106.552
1999-06-20	115.56	112.34
1999-06-21	110.926	108.577
1999-06-22	111.192	110.528
1999-06-23	109.421	114.06
1999-06-24	116.115	110.954
1999-06-25	133.968	108.895
1999-06-26	124.304	106.443
1999-06-27	107.607	99.829
1999-06-28	95.232	91.716
1999-06-29	90.828	84.374
1999-06-30	100.223	81.738
1999-07-01	96.692	85.166
1999-07-02	86.584	88.322
1999-07-03	77.952	83.758
1999-07-04	69.103	75.804
1999-07-05	61.07	68.014
1999-07-06	55.774	61.634
1999-07-07	54.54	60.26
1999-07-08	54.054	60.286
1999-07-09	53.726	52.745
1999-07-10	53.962	50.961
1999-07-11	54.762	55.125
1999-07-12	55.829	59.201
1999-07-13	56.778	65.671
1999-07-14	76.193	67.527
1999-07-15	89.351	66.699
1999-07-16	73.903	65.846
1999-07-17	64.737	62.145
1999-07-18	79.511	57.428
1999-07-19	68.571	51.535
1999-07-20	56.217	48.405
1999-07-21	50.432	44.789
1999-07-22	47.029	41.473
1999-07-23	44.174	45.175
1999-07-24	42.202	48.104
1999-07-25	42.004	48.628
1999-07-26	38.121	53.097
1999-07-27	33.578	56.64
1999-07-28	30.096	53.17
1999-07-29	27.192	50.667
1999-07-30	25.659	47.848
1999-07-31	42.52	45.371
1999-08-01	36.409	41.056
1999-08-02	25.94	37.879
1999-08-03	21.181	37.927
1999-08-04	26.039	38.576
1999-08-05	23.395	37.518
1999-08-06	21.8	39.498
1999-08-07	21.426	44.784
1999-08-08	19.402	42.267
1999-08-09	14.531	38.666
1999-08-10	11	36.911
1999-08-11	50.445	35.582
1999-08-12	59.259	32.855
1999-08-13	46.982	29.13
1999-08-14	33.133	28.187
1999-08-15	25.624	27.829
1999-08-16	21.765	27.272
1999-08-17	18.26	25.97
1999-08-18	14.646	25.348
1999-08-19	11.785	23.762
1999-08-20	9.368	22.695
1999-08-21	7.634	22.732
1999-08-22	6.288	22.771
1999-08-23	5.191	24.3
1999-08-24	4.322	23.112
1999-08-25	3.668	21.714
1999-08-26	3.216	18.723
1999-08-27	2.948	16.4
1999-08-28	2.999	16.939
1999-08-29	2.974	18.846
1999-08-30	3.336	22.027
1999-08-31	13.048	25.941
1999-09-01	10.719	24.541
1999-09-02	15.998	22.031
1999-09-03	19.784	19.473
1999-09-04	15.387	17.561
1999-09-05	11.056	15.206
1999-09-06	10.605	13.903
1999-09-07	9.922	11.342
1999-09-08	8.587	10.509
1999-09-09	7.065	10.539
1999-09-10	13.455	11.48
1999-09-11	18.601	12.196
1999-09-12	13.584	11.598
1999-09-13	9.128	11.736
1999-09-14	6.783	11.116
1999-09-15	5.182	9.864
1999-09-16	3.96	9.085
1999-09-17	3.041	8.452
1999-09-18	3.269	7.618
1999-09-19	2.63	7.16
1999-09-20	1.937	9.312
1999-09-21	1.542	10.575
1999-09-22	1.295	13.097
1999-09-23	1.129	16.802
1999-09-24	1.312	13.256
1999-09-25	16.91	11.455
1999-09-26	31.445	12.323
1999-09-27	21.986	12.454
1999-09-28	11.79	11.333
1999-09-29	20.906	10.468
1999-09-30	18.187	8.834
1999-10-01	13.815	7.55
1999-10-02	9.736	7.38
1999-10-03	9.57	7.211
1999-10-04	10.318	6.948
1999-10-05	12.737	6.684
1999-10-06	14.393	6.514
1999-10-07	16.346	6.55
1999-10-08	35.291	8.107
1999-10-09	48.618	19.398
1999-10-10	47.791	18.696
1999-10-11	55.412	17.643
1999-10-12	63.204	19.754
1999-10-13	65.767	22.628
1999-10-14	57.922	27.559
