,1802,1002,1502,1702,1503,1703,602,803,1003,802,1602,1803,503,102,1603,1402,1011,1511,502,1811,1403,1000,1800,1711,811,103,1500,1700,800,1510,1501,1701,603,1012,1512,203,1608,1400,100,1600,808,108,600,500,1903,1900,1008,1808,112,812,1612,1908,608
113545,0.0421092564491654,0.214339908952959,0.508725341426404,0.0288315629742033,0.0159332321699545,0.000758725341426404,0,0.00948406676783005,0.00948406676783005,0.151745068285281,0.00720789074355083,0,0,0,0,0.000758725341426404,0,0,0.00948406676783005,0,0,0,0.00113808801213961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113550,0.0214757709251101,0.0934287812041116,0.543502202643172,0.00936123348017621,0.0554331864904552,0.0012848751835536,0,0.052863436123348,0.0335903083700441,0.176762114537445,0.000183553597650514,0.00220264317180617,0.00165198237885463,0,0,0,0,0.000183553597650514,0.00752569750367107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000550660792951542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113530,0.0303867403314917,0.198895027624309,0.57182320441989,0.0276243093922652,0.0179558011049724,0,0,0.00138121546961326,0.00828729281767956,0.124309392265193,0,0.00276243093922652,0,0.00138121546961326,0,0.00276243093922652,0,0,0.0110497237569061,0,0,0,0,0,0,0.00138121546961326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113532,0.0242718446601942,0.0229479258605472,0.502206531332745,0.0145631067961165,0.309796999117387,0.00573698146513681,0,0.0383936451897617,0.0494263018534863,0.0114739629302736,0.00220653133274492,0.0163283318623124,0.00088261253309797,0.000441306266548985,0,0,0,0,0.00132391879964696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113525,0.0347992351816444,0.272657743785851,0.292160611854685,0.0149139579349904,0.0435946462715105,0.00229445506692161,0,0.0531548757170172,0.102868068833652,0.17208413001912,0.0011472275334608,0.00650095602294455,0.00152963671128107,0.000764818355640535,0,0,0,0,0.00152963671128107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113527,0.018985820716174,0.0915645277577505,0.251622206200433,0.00817111271329007,0.253064167267484,0.0108147080028839,0,0.118000480653689,0.123287671232877,0.091324200913242,0,0.0177841864936313,0.00120163422254266,0.000480653689017063,0.000240326844508532,0.00264359528959385,0.000480653689017063,0.000480653689017063,0,0,0.00168228791155972,0.000240326844508532,0.00720980533525595,0,0,0,0.000480653689017063,0,0.000240326844508532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113515,0.0051792828685259,0.520318725099602,0.0398406374501992,0.00239043824701195,0.00199203187250996,0.000398406374501992,0.000796812749003984,0.0258964143426295,0.0824701195219124,0.253784860557769,0.000398406374501992,0,0.00876494023904383,0.00637450199203187,0,0.0414342629482072,0,0,0.00278884462151394,0,0.00119521912350598,0.000398406374501992,0.00119521912350598,0,0,0.00239043824701195,0,0.000398406374501992,0,0,0,0,0.00159362549800797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113518,0.00472027972027972,0.114160839160839,0.0232517482517483,0.0027972027972028,0.0760489510489511,0.00699300699300699,0.000699300699300699,0.191258741258741,0.33041958041958,0.0454545454545455,0,0.00926573426573427,0.118181818181818,0.00297202797202797,0,0.000174825174825175,0,0,0.00244755244755245,0,0.00559440559440559,0.00034965034965035,0.00576923076923077,0,0,0.0438811188811189,0,0,0.00034965034965035,0,0,0,0.0146853146853147,0,0,0,0,0.000174825174825175,0.00034965034965035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113513,0.00122399020807834,0.0195838433292534,0,0.00244798041615667,0.01468788249694,0.0159118727050184,0.00122399020807834,0.0367197062423501,0.430844553243574,0.00428396572827417,0,0.00917992656058752,0.30905752753978,0,0,0.000611995104039168,0,0,0.0134638922888617,0,0.0342717258261934,0,0,0,0,0.0569155446756426,0,0,0,0,0,0,0.0495716034271726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113510,0.00202101859337106,0.0117219078415521,0,0.000404203718674212,0.0177849636216653,0.0206143896523848,0.00282942603071948,0.0683104284559418,0.258690379951496,0.00121261115602264,0,0.0202101859337106,0.369846402586904,0.000404203718674212,0,0.000404203718674212,0,0,0.0177849636216653,0,0.0173807599029911,0.00242522231204527,0.0650767987065481,0,0,0.0582053354890865,0.000404203718674212,0.000404203718674212,0.000808407437348424,0,0,0,0.0582053354890865,0,0,0,0,0.000808407437348424,0.000404203718674212,0,0,0,0,0.00363783346806791,0,0,0,0,0,0,0,0,0
113500,0,0,0,0,0,0.0434782608695652,0,0.0434782608695652,0.173913043478261,0,0,0,0.347826086956522,0,0,0,0,0,0,0,0.0434782608695652,0,0.173913043478261,0,0,0.0434782608695652,0,0,0,0,0,0,0.0869565217391304,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113497,0,0,0,0,0,0.0197263760738148,0,0.0878141902640789,0.318485523385301,0,0,0.00922685332484887,0.11804008908686,0,0.10913140311804,0,0,0,0,0,0.00477251034043907,0,0.0677696468342348,0,0,0.216353802099905,0,0.000954502068087814,0.000636334712058543,0,0,0,0.0362710785873369,0,0,0,0.00286350620426344,0,0.00254533884823417,0.000636334712058543,0,0.000636334712058543,0.000636334712058543,0.00349984091632199,0,0,0,0,0,0,0,0,0
113506,0,0,0,0,0,0.00528102602791399,0,0.19238023387401,0.023764617125613,0,0,0.004903809883063,0.0780837419841569,0,0.133534515277254,0,0,0,0,0,0.004903809883063,0,0.000754432289701999,0,0,0.517163334590721,0,0,0.000377216144851,0,0,0,0.037344398340249,0,0,0,0,0.000377216144851,0,0,0,0.001131648434553,0,0,0,0,0,0,0,0,0,0,0
113547,0.00126422250316056,0.0935524652338812,0.81921618204804,0.0316055625790139,0.00126422250316056,0,0,0.00505689001264223,0.00884955752212389,0.0366624525916561,0.00252844500632111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113543,0.00304723209751143,0.220416455053327,0.472828847130523,0.0990350431691214,0.0152361604875571,0.000507872016251904,0.000507872016251904,0.00964956830878619,0.0309801929913662,0.116810563737938,0.00203148806500762,0.000507872016251904,0.00101574403250381,0,0,0.000507872016251904,0,0,0.0269172168613509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113490,0,0,0,0,0.000528094634558513,0.003907900295733,0,0.198563582594001,0.159273341782847,0,0,0.00749894381073088,0.00749894381073088,0,0.15631601182932,0,0,0,0,0,0.00147866497676384,0.000633713561470215,0.0446768060836502,0,0,0.349704267004647,0.000105618926911703,0.000316856780735108,0.000844951415293621,0,0,0,0.0217574989438107,0,0,0,0.00718208702999578,0.000528094634558513,0.00337980566117448,0.0185889311364597,0.00264047317279256,0.00295732995352767,0.000211237853823405,0.000316856780735108,0.00232361639205746,0.00749894381073088,0.000316856780735108,0.000633713561470215,0,0,0.000105618926911703,0,0.000211237853823405
113503,0,0,0,0,0,0,0,0.0357142857142857,0.0178571428571429,0,0,0,0.0892857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113538,0.00241138172172655,0.151193633952255,0.0865686038099831,0.00868097419821558,0.0508801543284302,0.00434048709910779,0.000241138172172655,0.174101760308657,0.133349409211478,0.146129732336629,0.000723414516517965,0.0074752833373523,0.137207619966241,0.00120569086086327,0.000241138172172655,0,0,0,0.0168796720520858,0,0.00192910537738124,0,0.00361707258258982,0,0,0.0634193392814082,0.00096455268869062,0,0,0,0,0,0.00843983602604292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113501,0,0,0,0,0,0,0,0.163757273482959,0.0178719866999169,0,0,0.029093931837074,0.0615128844555278,0,0.141313383208645,0,0,0,0,0,0,0.00207813798836243,0.0511221945137157,0,0,0.478802992518703,0,0,0.000831255195344971,0,0,0,0.0315876974231089,0,0,0,0.00124688279301746,0,0.00374064837905237,0.00498753117206983,0.000415627597672485,0.00623441396508728,0.00124688279301746,0.00249376558603491,0.000831255195344971,0.000415627597672485,0,0.000415627597672485,0,0,0,0,0
113540,0,0.22972972972973,0.52027027027027,0.00675675675675676,0.027027027027027,0,0,0.00675675675675676,0.0135135135135135,0.162162162162162,0,0,0,0,0,0,0,0,0.0337837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113512,0,0,0,0,0.000222915737851092,0.00200624164065983,0,0.157378510922871,0.0296477931341953,0,0,0.00312082032991529,0.123049487293803,0,0.185020062416407,0,0,0,0,0,0.000668747213553277,0,0.00111457868925546,0,0,0.418635755684351,0,0,0,0,0,0,0.0746767721801159,0,0,0,0.00178332590280874,0,0.000891662951404369,0.00133749442710655,0.000222915737851092,0,0.000222915737851092,0,0,0,0,0,0,0,0,0,0
113597,0.0227272727272727,0.0882352941176471,0.687165775401069,0.00935828877005348,0.117647058823529,0.00133689839572193,0,0.00935828877005348,0.018716577540107,0.0401069518716578,0.00133689839572193,0.00267379679144385,0,0,0,0,0,0,0.00133689839572193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113571,0.00152516522623284,0.0310116929334011,0.785460091509914,0.0396542958820539,0.113370615149975,0.00915099135739705,0,0.00152516522623284,0.00813421453990849,0.00864260294865277,0.00101677681748856,0.000508388408744281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113589,0.00357668840732169,0.114454029034294,0.700399747527877,0.0124132127077635,0.0107300652219651,0.00105196717862403,0,0.00252472122869766,0.00757416368609299,0.0443930149379339,0.000210393435724805,0,0,0,0,0.000631180307174416,0.000420786871449611,0.0942562592047128,0.00105196717862403,0,0,0.00189354092152325,0.00210393435724805,0.00210393435724805,0.000210393435724805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113496,0,0,0,0,0,0,0,0.490909090909091,0.0363636363636364,0,0,0.0181818181818182,0.0363636363636364,0,0.145454545454545,0,0,0,0,0,0,0,0.109090909090909,0,0,0.163636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113498,0,0,0,0,0.000848896434634975,0,0,0.286078098471986,0.0101867572156197,0,0,0.0127334465195246,0.00848896434634975,0,0.234295415959253,0,0,0,0,0,0,0,0.0067911714770798,0,0,0.394736842105263,0,0,0,0,0,0,0.0127334465195246,0,0,0,0.00933786078098472,0.000848896434634975,0.000848896434634975,0.00424448217317487,0.00169779286926995,0.00764006791171477,0,0,0.00424448217317487,0,0.000848896434634975,0.0033955857385399,0,0,0,0,0
113533,0.00879396984924623,0.0590452261306533,0.221105527638191,0.00376884422110553,0.243718592964824,0.00753768844221105,0,0.192211055276382,0.183417085427136,0.0653266331658292,0,0.0150753768844221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113523,0,0,0,0,0.000745156482861401,0.00409836065573771,0,0.147168405365127,0.0737704918032787,0,0,0,0.210134128166915,0,0.0324143070044709,0,0,0,0,0,0.0029806259314456,0,0,0,0,0.470938897168405,0,0,0,0,0,0,0.0551415797317437,0,0,0,0.0003725782414307,0,0.0003725782414307,0,0,0.0018628912071535,0,0,0,0,0,0,0,0,0,0,0
113494,0,0,0,0,0,0,0,0.244122965641953,0.0054249547920434,0,0,0.027124773960217,0.00180831826401447,0,0.16998191681736,0,0,0,0,0,0.00361663652802893,0,0.0343580470162749,0,0,0.385171790235081,0,0,0.00723327305605787,0,0,0,0,0,0,0,0.0126582278481013,0,0.0144665461121157,0.0669077757685353,0.00361663652802893,0.0108499095840868,0,0,0.00180831826401447,0.00904159132007233,0,0,0.00180831826401447,0,0,0,0
113582,0.0024390243902439,0.0715447154471545,0.809756097560976,0.00813008130081301,0,0,0,0,0,0.0186991869918699,0,0,0,0,0,0,0.0040650406504065,0.0845528455284553,0,0,0,0,0,0.000813008130081301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113492,0,0,0,0,0,0,0,0.282744282744283,0.00415800415800416,0,0,0.00207900207900208,0,0,0.299376299376299,0,0,0,0,0,0,0,0,0,0,0.351351351351351,0,0,0,0,0,0,0.0311850311850312,0,0,0,0.0166320166320166,0,0,0,0.00207900207900208,0.00623700623700624,0,0,0.00415800415800416,0,0,0,0,0,0,0,0
