subid	maindown	area	longitude	latitude	elev_mean	slope_mean	rivlen	hds_depth	SLC_1	SLC_2	SLC_3	SLC_4	SLC_5	SLC_6	SLC_7	SLC_8	SLC_9	SLC_10	SLC_11	SLC_12	SLC_13	SLC_14	SLC_15	SLC_16	SLC_17	SLC_18	SLC_19	SLC_20	SLC_21	SLC_22	SLC_23	SLC_24	SLC_25	SLC_26	SLC_27	SLC_28	SLC_29	SLC_30	SLC_31	SLC_32	SLC_33	SLC_34	SLC_35	SLC_36	SLC_37	SLC_38	SLC_39	SLC_40	SLC_41	SLC_42	SLC_43	SLC_44	SLC_45	SLC_46	SLC_47	SLC_48	SLC_49	SLC_50	SLC_51	SLC_52	SLC_53	SLC_54	SLC_55	SLC_56	SLC_57	SLC_58	SLC_59	SLC_60	SLC_61	SLC_62	SLC_63	SLC_64	SLC_65	SLC_66	SLC_67	SLC_68	SLC_69	SLC_70	SLC_71	SLC_72	SLC_73	SLC_74	SLC_75	SLC_76	SLC_77	SLC_78	SLC_79	SLC_80	SLC_81	SLC_82	SLC_83	SLC_84	SLC_85	SLC_86	SLC_87	SLC_88	SLC_89	SLC_90	SLC_91	SLC_92	SLC_93	SLC_94	SLC_95	SLC_96	SLC_97	SLC_98	SLC_99	SLC_100	SLC_101	SLC_102	SLC_103	SLC_104	SLC_105	SLC_106	SLC_107	SLC_108	SLC_109	SLC_110	SLC_111	SLC_112	SLC_113	SLC_114	SLC_115	SLC_116	SLC_117
58312	58307	211112500.0471885	-107.991151642348	49.384723738904	898.400390625	0.00075	20074.91575263563	1.6754013928835858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006749169008396778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012148504215114606	0.010528703653099332	0.0	0.0	0.0	0.0	0.0	0.0	0.22947174628549774	0.3563561236433606	0.00013498338016791929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013498338016791929	0.00026996676033583857	0.0	0.0	0.0	0.0	0.0	0.15604078747413797	0.007424085909236619	0.0	0.0	0.0	0.0	0.0	0.0	0.012013520834946606	0.0033745845041984702	0.0	0.0	0.0	0.0	0.0036445512645343087	0.0018897673223511138	0.0	0.0	0.0	0.18713008462866773	0.0	0.016063022239984837	0.0026996676033587924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58462	58457	171072499.87116116	-107.769996671865	49.430689308133	882.138854980469	0.00131	34866.29695743042	0.5758113785512893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007686620000154338	0.0005764965000115988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015181074500306063	0.03516628650070893	0.00038433100000766993	0.0	0.0	0.0	0.0	0.0	0.1133776450022861	0.5561269570112116	0.0028824825000580874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038433100000766993	0.00019216550000383497	0.0	0.0	0.0	0.0	0.0	0.1398964840028202	0.05976347050120479	0.0	0.0	0.0	0.0	0.0	0.0	0.00038433100000766993	0.0017294895000347964	0.0	0.0	0.0	0.0	0.0034589790000696865	0.005957130500120009	0.0	0.0	0.0	0.061079366981071734	0.0	0.0017294895000347964	0.0009608275000193626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58518	58457	1963200.1021371617	-107.696304245383	49.3185929219688	807.620300292969	0.00137	2917.506235796271	0.17877582537375417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29838842640830177	0.1989256176055348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2652341568073797	0.09946280880276696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1379889903760168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58365	58362	59985000.09844171	-107.485057618494	48.1155742970765	742.233947753906	0.00023	17985.77965762256	0.27682323771447437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4120147303374471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5116039262063053	0.0	0.0	0.0	0.0	0.0005690811192505743	0.0	0.0	0.0	0.0	0.0005690811192505743	0.0	0.0	0.0	0.0	0.0	0.0	0.02333232588927535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05077269308996998	0.0	0.0011381622385011486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58625	58362	44936899.93722609	-107.585962119312	48.1376573418646	736.036254882812	0.006	15151.12857285309	0.2346432606733664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.414320341577497	0.018932036697741513	0.0	0.0	0.0	0.0	0.0	0.0	0.3495145236506126	0.0029126210304217717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021844657728163283	0.0	0.0	0.0	0.0	0.0	0.0	0.10995144389842187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011650484121687087	0.0	0.0	0.0	0.0	0.08980592799319645	0.0	0.0007281552576054429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58454	58450	7937600.0059976	-107.276061981683	48.1327594761893	736.501403808594	0.00101	4962.770012161876	0.24755074637276786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004197518421651744	0.5120972474415176	0.0	0.0	0.0	0.0	0.008395036843303488	0.0	0.008395036843303488	0.3987642500569194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008395036843303488	0.0	0.0	0.0	0.0	0.0	0.0	0.004197518421651744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05555835512834902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58559	58450	18594599.97849985	-107.234992216799	48.1284218493815	746.198486328125	0.00418	11814.28452909362	0.10344261643989235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020805890961245865	0.4425980440846857	0.0	0.0	0.0	0.0	0.0	0.0	0.0037828892656810126	0.5125814954997853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020231680188602292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58266	58265	81972800.02232891	-108.426441552806	48.4210499679511	728.498107910156	0.00017	24777.06743742753	0.36476691434984276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011617428977640233	0.09692255032774107	0.00033192654221824027	0.0	0.0	0.0006638530844365565	0.00033192654221824027	0.0	0.04547393628390599	0.4454454196569474	0.0029873388799646185	0.0	0.0	0.014936694399823168	0.002323485795527986	0.0	0.0	0.0	0.035848066559575495	0.05012090787496203	0.0	0.0	0.0009957796266548728	0.00033192654221824027	0.0	0.005974677759929237	0.02356678449749871	0.0	0.0	0.001327706168873113	0.0019915592533097455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033192654221824027	0.005642751217710921	0.0	0.0	0.0	0.0	0.23955629177789423	0.0033192654221828586	0.009293943182112172	0.0	0.0	0.0	0.0006638530844365565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58410	58265	19740399.93800001	-108.380110232838	48.396422977871	708.99609375	0.00094	11609.87869067208	0.177766650180762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015912031866945866	0.031824063733891794	0.0	0.0	0.0	0.0036720073539105737	0.0	0.0	0.12484825003296031	0.3329286667545604	0.0	0.0	0.0	0.01224002451303529	0.0	0.0	0.0	0.0	0.0722161446269081	0.05508011030865888	0.0	0.0	0.00979201961042822	0.0	0.0	0.0	0.006120012256517645	0.0	0.0	0.0	0.0	0.0	0.0	0.0024480049026070036	0.0	0.0	0.0024480049026070036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3182306346239335	0.0	0.01224002451303529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58400	58345	534668599.6651861	-108.683713141042	48.9089820190338	958.423950195312	0.0023	29508.38778459543	0.8084596381930185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07170238988652894	0.013745522524742286	0.0	0.0	0.0	0.0	0.0	0.0	0.21361978102817772	0.09760346777830078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02282372210265047	0.0010257852630404251	0.0	0.0	0.0	0.0	0.0	0.32614842438371766	0.016309985682343504	0.0	0.0	0.0	0.0	0.0	0.0	0.00010257852630399598	0.0	0.0	0.0	0.0	0.0	0.008154992841171752	0.0008206282104323557	0.0	0.0	0.0	0.2243011840887966	0.0	0.0032825128417295	0.0003590248420641023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58307	58305	204587899.95999977	-107.867480960395	49.3348558040323	866.251647949219	0.00046	22593.9743492917	1.3578882153351162	0.0	0.0	0.00029951738119065794	0.00029951738119065794	0.0	0.0	0.0	0.0	0.0	0.00014975869059528536	0.0	0.0	0.0	0.0	0.00029951738119065794	0.0	0.0	0.002545897740121159	0.004043484646074797	0.0	0.0	0.0	0.0	0.0	0.0	0.17626597883074502	0.466348562513968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011980695247628933	0.00029951738119065794	0.0	0.0	0.0	0.0	0.0	0.09060400781019559	0.057956613260406374	0.0	0.0	0.0	0.0	0.0	0.0	0.014526592987750438	0.011082143104057045	0.0	0.0	0.0	0.0	0.004492760717860914	0.003893725955479425	0.0	0.0	0.0	0.13229814669045412	0.00044927607178603043	0.026806805616570378	0.006140106314409925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58457	58412	184599.9263627801	-107.703660506248	49.3077183936737	798.204956054688	0.00086	1265.640802179898	0.23664403223729397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15895367176900307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39738417942250714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4436621488084898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58631	58556	72039800.16199966	-106.571998916832	49.2196886478538	961.785278320312	0.00478	20842.20250819986	0.23185861965774987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005114147418385764	0.020456589673543246	0.0	0.0	0.0	0.0	0.006043992403546811	0.0	0.0	0.028360272047412247	0.1394767477741581	0.0	0.0	0.0	0.0	0.0	0.0	0.04463255928773068	0.21200465661672044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.135292445340934	0.35194632688345967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046492249258052394	0.0	0.0	0.0	0.0	0.0009298449851610479	0.005579069910966287	0.0	0.0	0.0	0.0473738127024986	0.0	0.00046492249258052394	0.0018596899703220958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58362	58358	4374599.882865399	-107.528082183533	48.1616549894293	697.996520996094	0.00049	4075.789090949397	0.40590611087182726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23282128507000388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5720751576005815	0.006652036716285825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1884515206131289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58611	58358	45408499.947634995	-107.445255188864	48.1610239508616	765.01123046875	0.00634	18212.23373187344	0.15923606926667774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22811906257136813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4904559845284415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030415875009515755	0.0	0.0	0.0	0.0	0.0	0.0	0.23952501569993653	0.0	0.0	0.0	0.0007603968752378939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038019843761894685	0.0	0.0	0.0	0.0	0.03353557157263707	0.0	0.0007603968752378939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58450	58423	989099.9752162672	-107.289490170147	48.1539405901146	718.203674316406	0.00049	1831.037515725699	0.27936482747395835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3700766916319276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49343558884256916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13648771952550315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58482	58423	29211300.01545916	-107.347452257132	48.1912215367254	763.646118164062	0.00393	15983.40896342431	0.1989061861943346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021617715489869637	0.49840844046088373	0.0	0.0	0.0	0.020416731295988016	0.024019683877632973	0.0	0.0036029525816448577	0.37590805268495603	0.0	0.0	0.0	0.008406889357171531	0.016813778714343062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007205905163289813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02239886618033885	0.0	0.0012009841938816193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58265	58263	825299.9897449774	-108.343986050775	48.4244209096038	698.558837890625	0.00035	2078.610556767275	0.18983699717420213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25744484412882324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3718647748527449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2562704502945102	0.0	0.1144199307239216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58517	58263	105562399.98541102	-108.414919503314	48.5130723061902	813.716125488281	0.00499	31533.32420034284	0.20757639117233284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19227296977425012	0.0006222426206285983	0.0	0.0	0.0	0.0	0.0	0.0	0.5136612833289445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006844668826915041	0.0	0.0	0.0	0.0	0.0	0.0	0.20036212384242263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004355698344400464	0.0	0.0	0.0	0.0	0.08001428540055291	0.0	0.0018667278618858868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58599	58427	77790499.97600015	-108.358349408406	48.5732119200226	867.896362304688	0.00515	19469.35906816775	0.5969799116754481	0.0	0.0	0.00038980051891826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07445189911340298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4580156097290491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015202220237815289	0.0	0.0	0.0	0.0	0.0	0.0	0.29702799541577474	0.0	0.0	0.0	0.00038980051891826	0.0	0.0	0.0	0.00038980051891826	0.0	0.0	0.0	0.0	0.0	0.0046776062270200555	0.0	0.0	0.0	0.0	0.1494552677201831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58345	58315	579142900.3323137	-108.406756016958	48.8657851581462	916.205383300781	0.00126	37242.7196442791	0.5557999495516701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07611688312354278	0.018507561569967457	0.00036289336411696394	0.0	0.0	0.0	0.0	0.0	0.17831672679299523	0.044182267081245806	0.00036289336411696394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02553862049973451	0.002630976889848248	0.0	0.0	0.0	0.0	0.0	0.3571777936321654	0.02558398217024915	0.0	0.0	0.0	0.0	0.0	0.0	4.536167051462605e-05	0.0	0.0	0.0	0.0	0.0	0.01075071591196641	0.001224765103894883	0.0	0.0	0.0	0.258427410426893	0.0	0.0007711483987486411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58305	58304	89862800.12449989	-107.782511832402	49.2675783939905	837.026000976562	0.00101	13485.74932958787	0.4937262535656662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022736456513883854	0.0003248065216269003	0.0	0.0	0.0	0.0	0.0	0.0	0.1308970282156484	0.3761259520439727	0.0003248065216269003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22541572600908194	0.050669817373799435	0.0	0.0	0.0	0.0	0.0	0.0	0.009094582605553706	0.0016240326081345847	0.0	0.0	0.0	0.0	0.010393808692061392	0.001948839129761485	0.0	0.0	0.0	0.17011933724322145	0.0	0.011693034778569077	0.009094582605553706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
