hru_nhm,majority,minority,frac_1,frac_5,frac_6,frac_8,frac_10,frac_11,frac_12,frac_14,frac_15,frac_16,frac_17,frac_18,frac_19
113825,10,1,3.04726727335947e-05,0,0,0.101802080869675,0.738546013832092,0,0,0.0145386671647429,0.135566458106041,0.000248745840508491,0.0081584183499217,0.00110920530278236,0
113991,10,1,0.000103154561656993,0,0,0.170035943388939,0.522446513175964,0,0,0.0488871596753597,0.248968333005905,0,0.00732658058404922,0.00223224144428968,0
114219,8,18,0,0,0,0.535439610481262,0.388339072465897,0,0,0,0.0757348164916039,0.000459260627394542,0,2.72813613264589e-05,0
113923,10,16,0,0,0,0.136931166052818,0.644320845603943,0,0,0.017751494422555,0.183415591716766,0.000342677434673533,0.0146321663632989,0.00260604079812765,0
114025,15,18,0,0,0,0.0291951969265938,0.115768298506737,0,0,0.00328304222784936,0.826573729515076,0.000162348238518462,0.0249658077955246,5.15391220687889e-05,0
113894,10,1,0.000154632027260959,0,0,0.125990062952042,0.647251129150391,0,0,0.014219400472939,0.0373045690357685,0.000535264669451863,0.00711999693885446,0.167424976825714,0
114011,10,1,4.38338465755805e-05,0,0,0.103868164122105,0.891633629798889,0,0,0.000219169218325987,0,0.000324370455928147,0.00253445073030889,0.00137638277374208,0
114137,10,5,0,0.000168457758263685,0,0.0072933160699904,0.949102461338043,0,0,0,0.00336345098912716,0.0186747442930937,0,0.0213975924998522,0
113677,10,16,0,0,0,0.352002263069153,0.641767263412476,0,0,0.0053117354400456,0,0.000306219793856144,0,0.000612439587712288,0
113661,10,16,0,0,0,0.377161473035812,0.537290990352631,0,0,0.0577105917036533,0.0196074675768614,0.00276297819800675,0,0.00546653755009174,0
114101,10,1,2.20902547880542e-05,9.66448642429896e-05,0,0.0719156488776207,0.589248538017273,0,0,0.0187815390527248,0.310130953788757,0.000477701745694503,0.00595809379592538,0.00336876371875405,0
114180,10,15,0,0,0,0.0994471684098244,0.890067756175995,0,0,0.00231932452879846,0.00103786995168775,0,0.00600355677306652,0.00112435908522457,0
113739,8,16,0.000675658986438066,0,0,0.41791695356369,0.369469821453094,0,0,0.0240069683641195,0.175516039133072,5.68934265174903e-05,0.0116295097395778,0.00072811171412468,0
114239,10,5,0,9.61996702244505e-05,0,0.0029385460074991,0.539131820201874,0,0,0.000422596640419215,0.416111290454865,0.000367242551874369,0.0132150780409575,0.027717225253582,0
113862,10,16,0.00015221448848024,9.36779397306964e-05,0,0.126612216234207,0.824960470199585,0,0,0.025240009650588,0.0203539952635765,9.13551048142835e-05,0.00226777605712414,0.000228324381168932,0
114376,10,1,2.85446058114758e-05,0.00668170815333724,5.44942449778318e-05,0.161640241742134,0.419209629297256,0,0,9.60136749199592e-05,0.395584106445312,0.000111583460238762,0.0154933920130134,0.00110026483889669,0
114304,10,11,0,0,0,0.043346107006073,0.663305461406708,0.000207517616217956,0,0.002710698870942,0.247674122452736,0.00914182234555483,0.0184917878359556,0.0151224471628666,0
114374,10,14,0.0231935326009989,0.104752235114574,0.00613476941362023,0.257018685340881,0.517664194107056,0,0,0.000403855461627245,0.059371005743742,0.00144973234273493,0.0209153033792973,0.00909667368978262,0
113976,15,16,6.42734448774718e-05,0,0,0.221931874752045,0.291473686695099,0,0,0.00578047800809145,0.468612134456635,3.57074713974725e-05,0.0119519168511033,0.000149971383507363,0
113829,10,16,0,0,0,0.175016552209854,0.38573157787323,0,0,0.101632632315159,0.223699003458023,0.00604048185050488,0.0112629886716604,0.0966167226433754,0
114343,15,1,0.00259493989869952,0.0271279774606228,0.0132080456241965,0.032280370593071,0.213856905698776,0,0,0,0.657597422599792,0.00468818563967943,0.0336518250405788,0.0149943260475993,0
113807,10,18,0,0,0,0.0439140498638153,0.817365944385529,0,0,0.0119076054543257,0.123760789632797,0,0.002951416419819,0.000100237230071798,0
113717,10,1,8.58698767842725e-05,0,0,0.295918762683868,0.591381788253784,0,0,0.0150713743641973,0.0967335850000381,0.000300544576020911,0,0.000508063414599746,0
114432,10,1,4.00626267946791e-05,0,0,0.103320755064487,0.893970489501953,0,0,0.000721127260476351,0.000257293839240447,0,0,0.00169028667733073,0
113613,10,18,0.027253957465291,0.00906932353973389,0.000864610192365944,0.184632316231728,0.506511569023132,0,0,0.0558118522167206,0.209103643894196,0.000975576229393482,0.00541654322296381,0.000360639533028007,0
113705,10,8,0,0,0,0.454105973243713,0.545893967151642,0,0,0,0,0,0,0,0
113942,8,6,0.0359748676419258,0.00477664824575186,7.22821932868101e-05,0.516403377056122,0.306146562099457,0,0,0.0631467178463936,0.0697401016950607,0,0.00259494828060269,0.00114446796942502,0
113828,10,16,0,0,0,0.400423973798752,0.448869377374649,0,0,0.0224481914192438,0.120073042809963,1.4212632777344e-05,0.00631548510864377,0.00185571145266294,0
114351,10,1,7.58683163439855e-05,7.58683163439855e-05,0,0.0101967016234994,0.536564290523529,0,0,7.58683163439855e-05,0.243447929620743,0.00668613845482469,0.00546820228919387,0.197409123182297,0
113700,8,14,0,0,0,0.553923726081848,0.431945770978928,0,0,0.0037416850682348,0.0103887720033526,0,0,0,0
113664,10,18,0,0,0,0.144997388124466,0.846538841724396,0,0,0.00811758637428284,0,0.000279185769613832,0,6.70045847073197e-05,0
113986,15,5,0,3.27855013892986e-05,0,0.031315129250288,0.28988716006279,0,0,0.0161687936633825,0.646565973758698,9.1799403890036e-05,0.014246603474021,0.00169173185713589,0
114280,15,17,0,0,0,0,0.226206168532372,0,0,0,0.772555112838745,0,0.00123867997899652,0,0
113619,8,17,0.105589881539345,0.062296025454998,0.0070026540197432,0.565834164619446,0.143224582076073,0,0,0.108570292592049,0.00661895982921124,0,0.000372869981219992,0.000490562990307808,0
114186,10,15,0,0,0,0.00995374005287886,0.983029127120972,0,0,0,0.000911623181309551,0.00610544858500361,0,0,0
113818,10,16,0.00123155582696199,0,0,0.173272669315338,0.41650977730751,0,0,0.0067459181882441,0.397200286388397,0.000238635620917194,0.00311151193454862,0.00168969423975796,0
114028,15,16,0.000583764456678182,0,0,0.0632218644022942,0.20612695813179,0,0,0.003703378373757,0.700491786003113,0.00030401541152969,0.0248850584030151,0.00068319943966344,0
114321,10,6,0.000242002657614648,0.00131523178424686,2.63046367763309e-05,0.0578893385827541,0.712799847126007,0,0,0.000489266240037978,0.210269182920456,0.0022148503921926,0.0124437510967255,0.00231024879030883,0
113657,10,1,5.40747860213742e-05,0,0,0.309646517038345,0.615647494792938,0,0,0.0123657584190369,0.0503563396632671,0.00064889743225649,0.000727302860468626,0.0105535956099629,0
113932,10,16,0.000133152192574926,5.48273746971972e-05,0,0.125390008091927,0.828981041908264,0,0,0.0124795511364937,0.0309484768658876,3.91624125768431e-05,0,0.00197378545999527,0
114460,10,14,0.147472232580185,0.0698329359292984,0.0498725883662701,0.227099731564522,0.362300932407379,0,0,0.000634741736575961,0.114467009902,0.00227229367010295,0.0198908355087042,0.00615672208368778,0
114423,10,16,8.98231592145748e-05,0,0,0.149147853255272,0.594077229499817,0,0,0.0054679848253727,0.234327524900436,5.61394735996146e-05,0.0153625085949898,0.00147085427306592,0
114122,10,1,2.60509368672501e-05,0,0,0.00444579869508743,0.910150647163391,0,0,6.77324351272546e-05,0.00769709795713425,0.0489869751036167,0.00589297758415341,0.0227326527237892,0
114318,15,5,0,3.4398242860334e-05,0,0.000512846512719989,0.284337252378464,0,0,0.00148850574623793,0.649638950824738,0.000512846512719989,0.0288351289927959,0.0346400626003742,0
114262,10,5,0,2.75941074505681e-05,0.000380798679543659,0.0151656661182642,0.825119912624359,0,0,8.83011452970095e-05,0.0936985164880753,0.0562583580613136,0.00740771694108844,0.00185310794040561,0
114192,10,1,0.000293108401820064,0.00254542962647974,0.00116439862176776,0.107871472835541,0.810501635074615,0,0,0.000893608259502798,0.0512558147311211,0.0235839504748583,0.00148438918404281,0.000406185572501272,0
114241,10,6,0,0.000879828701727092,0.000209696518140845,0.0198896192014217,0.901848614215851,0,0,0,0.0557008720934391,0.00985272228717804,0.008429572917521,0.0031891327816993,0
114430,10,1,4.7113328037085e-05,0,0,0.085271455347538,0.783351957798004,0,0,0.000959934084676206,0.124011479318142,0,0.00483276788145304,0.00152529403567314,0
113651,8,15,0,0,0,0.632552206516266,0.35466793179512,0,0,0.00602157972753048,0.000304533255985007,0.00151095341425389,0,0.00494280876591802,0
114165,8,6,0.000185557903023437,0.00769383646547794,6.01809442741796e-05,0.440257102251053,0.403550624847412,0,0,0.000220869653276168,0.091503381729126,9.02714164112695e-05,0.00289636151865125,0.053541824221611,0
114342,10,1,2.37198073591571e-05,0.00122227147221565,0,0.0519978813827038,0.524147510528564,0,0,0.000647211913019419,0.380257904529572,0.00573288649320602,0.017406327649951,0.0185642931610346,0
114152,10,17,0,0,0,0.013711990788579,0.908139109611511,0,0,0,0,0.0625835731625557,0.00755957327783108,0.00800569262355566,0
114406,10,18,0,0,0,0.22095350921154,0.765477955341339,0,0,0.0124871414154768,0,0.00055424083257094,0,0.00052716163918376,0
113888,8,15,0.203547686338425,0.0543272383511066,0.0102943275123835,0.630515158176422,0.0530714392662048,0,0,0.0461826324462891,0.000622938212472945,0,0.00143855344504118,0,0
113731,8,14,0,0,0,0.601278305053711,0.394047260284424,0,0,0.000163003322086297,0.00408764276653528,0,0,0.000423808611230925,0
113802,10,18,0.145658314228058,0.00504014641046524,0.000369246699847281,0.300470948219299,0.412060171365738,0,0,0.0279249772429466,0.10314866900444,0.000275819795206189,0.00478170718997717,0.000270046090008691,0
113937,10,18,0,0,0,0.0935013964772224,0.661626219749451,0,0,0.00874444469809532,0.226227089762688,0,0.00953919999301434,0.000361612386768684,0
113742,8,18,0,0,0,0.569944262504578,0.422448337078094,0,0,0.000338909943820909,0.00696041481569409,0,0,0.00030809995951131,0
113950,10,6,0.000225258059799671,0.000291948206722736,2.56094917858718e-05,0.209075078368187,0.788889408111572,0,0,0,0.000596315658185631,0,0,0.000896332203410566,0
114380,8,18,0.316347002983093,0.0752150043845177,0.0130058974027634,0.504512667655945,0.0314507447183132,0,0,0.0451145656406879,0,0,0.0133237736299634,0.00103041005786508,0
114099,10,18,0,0,0,0.0669636502861977,0.898733377456665,0,0,0,0,0.0335895717144012,0,0.00071336462860927,0
114097,10,14,0,0.000870181655045599,0,0.0182394236326218,0.864348888397217,0,0,3.78339827875607e-05,0.0354298949241638,0.0027296612970531,0.00369337317533791,0.0746506899595261,0
114191,10,16,0,0,0,0.0923551693558693,0.775841176509857,0,0,0.00552930263802409,0.121561370790005,0.000176062560058199,0.00116654974408448,0.00337034044787288,0
113912,10,16,0.00035277265124023,0,0,0.169574543833733,0.814218282699585,0,0,0.00399330398067832,0.00844846293330193,5.7195207773475e-05,0,0.00335545232519507,0
113789,10,1,8.04766386863776e-05,0,0,0.478121072053909,0.48721918463707,0,0,0.00391912180930376,0.0267006941139698,0.000241429908783175,0,0.00371802062727511,0
113821,10,15,0,0,0,0.448516935110092,0.549178421497345,0,0,0.00178736541420221,0.000250922312261537,0,0,0.000266399612883106,0
113695,10,1,4.3445521441754e-05,4.57303285656963e-05,0,0.402868568897247,0.590470969676971,0,0,0.00118282961193472,0.00397106632590294,0.00010691332136048,0,0.00131045188754797,0
114111,15,1,1.74992910615401e-05,8.74964534887113e-05,1.74992910615401e-05,0.0143091036006808,0.366198062896729,0,0,0.00352785689756274,0.552803933620453,0.00534325465559959,0.0361419171094894,0.0215534325689077,0
114027,15,16,0,0,0,0.057442806661129,0.253906279802322,0,0,0.00035264456528239,0.661097705364227,0.000232595353736542,0.0266903229057789,0.000277613813523203,0
113951,10,18,0,0,0,0.238788858056068,0.594888865947723,0,0,0.0229189973324537,0.132648512721062,0,0.0104129910469055,0.00034174881875515,0
114094,10,5,0,0.000199068526853807,0,0.0206358935683966,0.533518731594086,0,0,0.000462961266748607,0.42674708366394,0.00261242431588471,0.0139224035665393,0.00190144800581038,0
113649,8,14,0,0,0,0.825760960578918,0.161963224411011,0,0,0.00472478056326509,0,0,0,0.00755098275840282,0
113641,8,1,0.000127413906739093,0,0,0.573250293731689,0.41335728764534,0,0,0.00504025723785162,0.00640238542109728,0.000219270441448316,0,0.00160304480232298,0
114075,10,17,0.0453259572386742,0.0351908057928085,0.0159050617367029,0.336734116077423,0.513355851173401,0,0,0.0194530803710222,0.0273889172822237,0,0.00664615398272872,0,0
114205,10,14,0,0,0,0.00960290338844061,0.826279819011688,0,0,4.30819891334977e-05,0.157679304480553,0,0.00250020762905478,0.00389461172744632,0
114334,10,14,0,0.000571591546759009,0,0.0162221323698759,0.674379587173462,0,0,6.12419535173103e-05,0.263268887996674,0.0130021953955293,0.00960302259773016,0.0228913612663746,0
114182,10,6,0.00283536408096552,0.00362054747529328,0.000103149497590493,0.110779643058777,0.874157547950745,0,0,0.00277766631916165,0.00309328502044082,0,0.00146728369873017,0.00116558931767941,0
113667,10,14,0,0,0,0.292244046926498,0.703903257846832,0,0,0.000729697349015623,0.00221817218698561,0,0,0.00090478069614619,0
113785,10,18,0,0,0,0.475732028484344,0.511999070644379,0,0,0.00114540243521333,0.0108780199661851,0,0,0.000245443370658904,0
114378,10,16,0.000189168786164373,0.0121082784608006,0.000287536560790613,0.214810624718666,0.618562996387482,0,0,0,0.146265313029289,0.000143768280395307,0.00617190543562174,0.00146038306411356,0
114352,10,6,0.00033282331423834,0.000571498763747513,0.000123039266327396,0.00271004531532526,0.444593399763107,0,0,0.00020801457867492,0.140200704336166,0.054394643753767,0.0183056071400642,0.338560223579407,0
113980,10,16,6.41882506897673e-05,0,0,0.202523037791252,0.415010362863541,0,0,0.00671408139169216,0.370723187923431,5.34902064828202e-05,0.00459069851785898,0.000320941238896921,0
114153,15,5,0,0.000163237200467847,0,0.011818764731288,0.145993277430534,0,0,0.00017227184434887,0.733292281627655,0.0313662029802799,0.028771910816431,0.0484220758080482,0
114073,10,17,0.029698209837079,0.0238150134682655,0.0106199961155653,0.17379567027092,0.672946035861969,0,0,0.0400234498083591,0.0437197983264923,0,0.00538183422759175,0,0
114212,10,1,7.13667759555392e-05,0,0,0.134585306048393,0.584482431411743,0,0,0.027149360626936,0.240629091858864,0,0.0108201149851084,0.00226232688874006,0
113666,10,18,0.00138333882205188,0,0,0.339588463306427,0.632439196109772,0,0,0.00665576849132776,0.0125823738053441,0.00611482094973326,0,0.00123604130931199,0
114367,10,14,0.00772828375920653,0.0135474726557732,0.00385996443219483,0.0938710942864418,0.580030679702759,0,0,0.000108613719930872,0.279324173927307,0.00352136674337089,0.0157434605062008,0.00226494879461825,0
113849,10,6,0.00546204624697566,0,7.23235425539315e-05,0.312084197998047,0.566939771175385,0,0,0.016196608543396,0.0949996039271355,0,0,0.0042453920468688,0
114154,10,14,0,0.000153057248098776,0,0.0341141149401665,0.875733196735382,0,0,4.47972452093381e-05,0,0.0637867003679276,0.00577587820589542,0.0203922186046839,0
113858,8,6,0.17689137160778,0.0296578165143728,0.00136908888816833,0.688236773014069,0.0707230269908905,0,0,0.0216192584484816,0.0115026663988829,0,0,0,0
113814,10,1,1.7786707758205e-05,0,0,0.12286501377821,0.645026504993439,0,0,0.0146634411066771,0.180194646120071,0,0.0363256558775902,0.000906933913938701,0
113878,10,16,0,0,0,0.12120483070612,0.66004741191864,0,0,0.0119257234036922,0.20042672753334,0.000562660745345056,0.00234501273371279,0.00348762096837163,0
113939,10,16,0,0,0,0.205736130475998,0.560524225234985,0,0,0.00760231353342533,0.217199593782425,4.26288133894559e-05,0.0074658845551312,0.00142921193037182,0
114284,10,18,0,0,0,0.00687652779743075,0.5650275349617,0,0,0,0.422655761241913,0,0,0.00544006936252117,0
113926,15,18,0,0,0,0.111992619931698,0.257834821939468,0,0,0.00350921112112701,0.609147071838379,0,0.0157893896102905,0.00172688369639218,0
114105,10,1,0.000306583649944514,0.000378596305381507,0,0.13244354724884,0.597906768321991,0,0,0,0.219524741172791,0.0367460213601589,0.00713861873373389,0.00555509375408292,0
114112,15,1,7.85862648626789e-05,0.00159792078193277,0,0.0442979373037815,0.442817181348801,0,0,0.000275051919743419,0.4835344851017,0.0017943864222616,0.0217339172959328,0.00387055752798915,0
114292,10,18,0,0.00449092593044043,0.00124310236424208,0.0640804842114449,0.736057698726654,0,0,0,0.178898558020592,0.00410099374130368,0.0107343029230833,0.000393940892536193,0
114194,10,1,8.96063720574602e-05,0,0,0.175530225038528,0.536704182624817,0,0,0.00336037715896964,0.275966584682465,0.000563240027986467,0.00403508450835943,0.00375066674314439,0
113754,10,5,0.000352697417838499,4.50816223747097e-05,0,0.132332473993301,0.717263400554657,0,0,0.0236863102763891,0.111981809139252,0.000364418054232374,0.00688149966299534,0.0070922845043242,0
114029,10,1,0.000278964347671717,0,0,0.187366738915443,0.417063057422638,0,0,0.00539984926581383,0.369063019752502,0.00160824263002723,0.0167411100119352,0.00247900444082916,0
113688,10,14,0,0,0,0.111341997981071,0.88639360666275,0,0,0.000288595998426899,0,0,0,0.00197577266953886,0
114276,10,6,0,0.000860452419146895,0.000322669657180086,0.0221593882888556,0.682092785835266,0,0,0.00101689831353724,0.235310718417168,0.00100712047424167,0.00940640177577734,0.0478235520422459,0
113800,10,18,0,0,0,0.459360063076019,0.507039248943329,0,0,0.00622115191072226,0.0252815242856741,0,0,0.00209804251790047,0
113767,10,16,0.000636404496617615,0,0,0.130997017025948,0.657465398311615,0,0,0.00361174973659217,0.198505222797394,0.000146862585097551,0.00790302455425262,0.000734312925487757,0
114326,10,1,0.000368898559827358,0,0,0.00660328427329659,0.52340430021286,0,0,0.00351375876925886,0.412294805049896,0.0176086444407701,0.0141738466918468,0.022032467648387,0
114268,15,14,1.23289191833464e-05,0.000104795813967939,0,0.00316137191839516,0.0840862467885017,0,0,1.02740996226203e-05,0.833336591720581,0.0006759351817891,0.0297040082514286,0.0489085130393505,0
113659,10,6,0.120217859745026,0.0073882001452148,0.000206623881240375,0.27536678314209,0.563449323177338,0,0,0.0261436644941568,0.00223742099478841,0,0.00437027821317315,0.000619871658273041,0
114324,10,1,6.70350200380199e-05,0.00094458443345502,0,0.093683548271656,0.669260144233704,0,0,0,0.222148165106773,0.000182822783244774,0.00869826413691044,0.00501543842256069,0
114070,15,5,0,0.000987493898719549,0,0.0163795612752438,0.146907851099968,0,0,0,0.814251899719238,0,0.0194824021309614,0.00199079816229641,0
113925,10,1,0.000133279856527224,0,0,0.103985406458378,0.47856867313385,0,0,0.0213803108781576,0.378826707601547,0,0.0162837691605091,0.000821892463136464,0
113720,10,6,0.0248241629451513,0.000585130823310465,2.16161697608186e-05,0.187183424830437,0.643605053424835,0,0,0.0361527390778065,0.0875569880008698,0.0020754502620548,0.00975539162755013,0.00824008416384459,0
113611,8,10,0.417309015989304,0.0902298390865326,0.019740879535675,0.432086825370789,0.0105375405400991,0,0,0.030095873400569,0,0,0,0,0
114372,10,6,0.000692081463057548,0.00906438659876585,0.000238619963056408,0.113186173141003,0.776628136634827,0,0,0,0.0579519346356392,0.00231980090029538,0.00652955938130617,0.0333893448114395,0
114224,10,16,0,0,0,0.19454750418663,0.74882584810257,0,0,0.00203176611103117,0.0530921667814255,0.000557658495381474,0,0.000945048872381449,0
114143,10,16,0,0,0,0.00745007814839482,0.979006290435791,0,0,0,0,0.000406192266382277,0.00184699497185647,0.0112903779372573,0
114065,15,10,0,0,0,0,0.0543238334357738,0,0,0,0.94567608833313,0,0,0,0
113967,10,18,0,0,0,0.19666188955307,0.630565464496613,0,0,0.0162323135882616,0.149473056197166,0,0.00582995032891631,0.00123726995661855,0
114061,10,16,0.0294579416513443,0,0,0.438449293375015,0.495541900396347,0,0,0.0102205453440547,0.0145552214235067,0.00012361365952529,0.00682333018630743,0.0048281722702086,0
114164,10,14,0,0.00724500045180321,0.000782301416620612,0.399105221033096,0.410146474838257,0,0,0.000149802392115816,0.141387864947319,0.00022192946926225,0.00202618329785764,0.0389352515339851,0
113617,8,14,0.221275433897972,0.150773361325264,0.01812893897295,0.569800496101379,0.0252802260220051,0,0,0.0147415492683649,0,0,0,0,0
114402,10,14,0,0,0,0.107958376407623,0.728330135345459,0,0,0.00325296772643924,0.141986280679703,0.00422023423016071,0.00426399707794189,0.00998798571527004,0
113917,10,16,0.00196540681645274,3.9435806684196e-05,0,0.348919153213501,0.500219345092773,0,0,0.0282674785703421,0.114130698144436,2.62905359704746e-05,0.00428620958700776,0.00214596511796117,0
113931,10,16,0,0,0,0.253782957792282,0.48620480298996,0,0,0.0206153709441423,0.232377678155899,0.000204374853638001,0.00581151200458407,0.00100329471752048,0
114227,10,14,0,0.0159139893949032,0.00115033751353621,0.0315007530152798,0.829780995845795,0,0,0.000100320139608812,0.105437226593494,0.00820456072688103,0.00758413271978498,0.000327712448779494,0
114202,10,14,0,0,0,0.0274748187512159,0.951766729354858,0,0,7.99390982137993e-05,0.0152455279603601,0,0.0023610123898834,0.00307194516062737,0
113774,10,18,0,0,0,0.337311446666718,0.497792065143585,0,0,0,0.164039850234985,0,0,0.000856617058161646,0
113762,10,18,0,0,0,0.225047916173935,0.764215409755707,0,0,0.0062115085311234,0.00341774383559823,0,0,0.00110741576645523,0
113621,10,16,0.0255435612052679,0.0141833005473018,0.000746535952202976,0.25004380941391,0.464054793119431,0,0,0.0669718980789185,0.170453444123268,0.000347330438671634,0.00656421761959791,0.00109109107870609,0
114409,10,16,0,0,0,0.151120364665985,0.686658263206482,0,0,0.0025366700720042,0.158523067831993,1.95863358385395e-05,0,0.00114202697295696,0
113845,8,5,0.038817971944809,9.19607336982153e-05,9.19607336982153e-05,0.605389535427094,0.264105409383774,0,0,0.0342255495488644,0.0534021556377411,0,0,0.00387548794969916,0
114238,10,18,0,0.00809549167752266,0.00225441460497677,0.0674088075757027,0.549155235290527,0,0,0,0.356389969587326,0.00572555745020509,0.0106364591047168,0.0003340499533806,0
114084,15,16,0,0,0,0.0573235116899014,0.281528949737549,0,0,0.00926730874925852,0.627855062484741,0.000319065409712493,0.0149725312367082,0.00873356591910124,0
113806,10,1,0.000195927612367086,0,0,0.419816642999649,0.544266700744629,0,0,0.000946983462199569,0.0341533273458481,0,0,0.00062043743673712,0
113701,10,8,0,0,0,0.47962099313736,0.520379066467285,0,0,0,0,0,0,0,0
113819,10,1,6.12690855632536e-05,0,0,0.0828034728765488,0.69093132019043,0,0,0.0456079430878162,0.154741421341896,0.00272647431120276,0.00813468918204308,0.0149934208020568,0
114171,10,14,0.0409764237701893,0.0104031572118402,0.00320484605617821,0.0976084768772125,0.658125102519989,0,0,2.56221555900993e-05,0.105579771101475,0.0661134049296379,0.0136373313143849,0.00432587414979935,0
113672,10,18,0,0,0,0.164222314953804,0.611447036266327,0,0,0.0141508374363184,0.208925619721413,0,0,0.00125414261128753,0
113979,15,1,8.44767564558424e-05,0,0,0.123560078442097,0.430278360843658,0,0,0.00747665669769049,0.433283686637878,0.000158500464749523,0.00426884787157178,0.000889363698661327,0
113746,10,18,0,0,0,0.434577852487564,0.564251303672791,0,0,0,0,0,0,0.00117082765791565,0
114426,10,1,6.51186928735115e-05,0,0,0.302647024393082,0.68592369556427,0,0,9.76780356722884e-05,0.000940391037147492,0,0.00958809349685907,0.000738011847715825,0
114211,10,18,0,0,0,0.272456526756287,0.635694980621338,0,0,0.00175679824315012,0.0824797302484512,0.000723387522157282,0.00633315742015839,0.000555458304006606,0
114128,10,16,0.000979934702627361,0.00361402635462582,0,0.196306392550468,0.574239492416382,0,0,0.00895640254020691,0.202580943703651,5.8605830417946e-05,0.00956638995558023,0.00369779183529317,0
114248,10,1,3.1633535400033e-05,6.95937778800726e-05,8.85738991200924e-05,0.00665592355653644,0.850699186325073,0,0,0,0.127045229077339,0.00373681867495179,0.00873739738017321,0.00293559208512306,0
114178,10,18,0,0,0,0.218554362654686,0.64211642742157,0,0,0.00518039101734757,0.123694069683552,0,0.00771213416010141,0.00274257641285658,0
114455,10,1,7.53680506022647e-05,0.00119081512093544,0,0.00657209381461143,0.893288612365723,0,0,0,0.057892557233572,0.0140379993245006,0.0085057495161891,0.0184368304908276,0
113743,10,1,0.00027469324413687,0,0.00027469324413687,0.0654719471931458,0.511668622493744,0,0,0.00745821790769696,0.405940800905228,0,0.00829918868839741,0.000611816765740514,0
114229,10,14,0,0,0,0.016460694372654,0.881713032722473,0,0,0.000250957295065746,0.0864486992359161,0.00503390794619918,0.00818106718361378,0.00191170407924801,0
114366,10,5,0,0.00241417670622468,0,0.0441854000091553,0.857774436473846,0,0,0,0.0436302199959755,0.0325410105288029,0.00421892525628209,0.0152358245104551,0
114098,15,5,0,0.000183488198672421,0,0.048579815775156,0.183894321322441,0,0,0.00465060258284211,0.738535583019257,0.00276190647855401,0.0186910573393106,0.00270316866226494,0
114198,10,18,0,0,0,0.159615337848663,0.835210144519806,0,0,0,0,0,0,0.005174505058676,0
113764,15,18,0,0,0,0.263378769159317,0.335597932338715,0,0,0.00948574673384428,0.368990808725357,0,0.0130828460678458,0.00946394074708223,0
113756,8,18,0.153061345219612,0.00285307341255248,0.000227093405555934,0.397451281547546,0.325505912303925,0,0,0.0384399257600307,0.0686213001608849,0,0.0137701658532023,6.98748917784542e-05,0
114058,8,16,0.029870567843318,9.23539992072619e-05,9.23539992072619e-05,0.482063323259354,0.397125959396362,0,0,0.0108814742416143,0.0715576335787773,2.71629396593198e-05,0.00367148709483445,0.00461769988760352,0
114458,10,1,0.000112860310764518,0.000507811259012669,0,0.0325625240802765,0.945849597454071,0,0,0,0.0038257057312876,0.00657851481810212,0.00435565412044525,0.00620731711387634,0
113915,10,16,0.000441788230091333,0,0,0.240025892853737,0.563565969467163,0,0,0.0058720838278532,0.182320699095726,0.000129246735014021,0.00321069802157581,0.00443362491205335,0
114271,10,14,0,0,0,0.0643559545278549,0.698163449764252,0,0,0.000494271283969283,0.199945151805878,0.0209701154381037,0.0101951593533158,0.00587589666247368,0
114442,10,6,0.00511737959459424,0.005705825984478,0.000388794753234833,0.18594528734684,0.718936681747437,0,0,0.00542995566502213,0.0663691833615303,0,0.00908059533685446,0.00302629428915679,0
113697,10,18,0,0,0,0.102552153170109,0.895817577838898,0,0,0.00145642331335694,0,0,0,0.000173901295056567,0
114201,10,1,0.000189018435776234,0,0,0.125360041856766,0.701933324337006,0,0,0.00347793940454721,0.150266647338867,0,0.0155596677213907,0.00321331340819597,0
113640,8,14,0.00161293707787991,0,0,0.501910269260406,0.48995640873909,0,0,0.000308860297081992,0,0,0,0.00621152343228459,0
113783,8,18,0,0,0,0.516763210296631,0.43873929977417,0,0,0.00109229306690395,0.043013621121645,0,0,0.000391576759284362,0
114412,15,18,0,0,0,0.0435463413596153,0.350039660930634,0,0,0.0175079200416803,0.580711185932159,0,0.00613296078518033,0.00206196052022278,0
113770,10,16,0,0,0,0.267817109823227,0.665654838085175,0,0,0.00103330030106008,0.0639501437544823,3.20937579090241e-05,3.80321944248863e-05,0.00147448480129242,0
113782,10,18,0,0,0,0.277924090623856,0.620373547077179,0,0,0.000548507377970964,0.100788205862045,0,0,0.000365671585313976,0
113663,1,6,0.618106722831726,0.0050024832598865,0.000133153036586009,0.127442643046379,0.186093285679817,0,0,0.0372840724885464,0.0124427434056997,0,0.0134948864579201,0,0
114000,10,1,6.59150537103415e-05,0,0,0.15628270804882,0.453238606452942,0,0,0.00369029818102717,0.375928729772568,0,0.00814887322485447,0.00264484132640064,0
113755,10,18,0,0,0,0.132876560091972,0.738518595695496,0,0,0.00521375378593802,0.119100823998451,0,0.00340165733359754,0.000888615264557302,0
114041,10,18,0,0,0,0.0962559655308723,0.518075048923492,0,0,0.00562007771804929,0.357464075088501,0.00270812958478928,0.0198066085577011,7.01019453117624e-05,0
113908,10,14,0.000242462367168628,0,0,0.143083289265633,0.855631351470947,0,0,7.07858343957923e-05,0,0,0.00010340845619794,0.000868631002958864,0
